id,date,total_revenue,total_operating_cost,gross_profit,non_operating_income,non_operating_expense,pre_tax_income,tax_provision,net_income,operating_margin,net_margin,ebitda,created_at
845,2025-04-24,54286585.48,45792351.08,8494234.4,370953.21,416986.23,8448201.38,2069809.34,6378392.04,15.65,11.75,10703299.23,2025-04-24 18:10:00
846,2025-04-25,60754952.4,51986139.48,8768812.92,99458.24,371255.1,8497016.06,2081768.93,6415247.13,14.43,10.56,11384732.66,2025-04-25 18:10:00
847,2025-04-26,65113478.67,54810686.14,10302792.53,418574.82,336269.19,10385098.16,2544349.05,7840749.11,15.82,12.04,12873261.85,2025-04-26 18:10:00
848,2025-04-27,58389191.14,49883009.97,8506181.17,229714.92,521593.54,8214302.55,2012504.12,6201798.43,14.57,10.62,10850610.82,2025-04-27 18:10:00
849,2025-04-28,55675004.98,47447248.43,8227756.55,244556.76,437399.3,8034914.01,1968553.93,6066360.08,14.78,10.9,10557413.42,2025-04-28 18:10:00
850,2025-04-29,53930102.35,45630305.24,8299797.11,215129.77,353750.8,8161176.08,1999488.14,6161687.94,15.39,11.43,10575766.06,2025-04-29 18:10:00
851,2025-04-30,52195613.94,44670557.33,7525056.61,253639.44,104391.23,7674304.82,1880204.68,5794100.14,14.42,11.1,9690335.95,2025-04-30 18:10:00
852,2025-05-01,54669142.86,46819340.79,7849802.07,186164.93,405891.46,7630075.54,1869368.51,5760707.03,14.36,10.54,10080806.68,2025-05-01 18:10:00
853,2025-05-02,61499227.57,53094454.04,8404773.53,374381.14,237281.25,8541873.42,2092758.99,6449114.43,13.67,10.49,10903046.44,2025-05-02 18:10:00
854,2025-05-03,68323961.99,59320963.85,9002998.14,420089.58,379692.39,9043395.33,2215631.86,6827763.47,13.18,9.99,11920233.27,2025-05-03 18:10:00
855,2025-05-04,60808939.63,51533901.69,9275037.94,183940.14,365745.59,9093232.49,2227841.96,6865390.53,15.25,11.29,11790131.68,2025-05-04 18:10:00
856,2025-05-05,56818809.04,49442970.51,7375838.53,312571.66,556514.93,7131895.26,1747314.34,5384580.92,12.98,9.48,9631070.35,2025-05-05 18:10:00
857,2025-05-06,56125499.75,48404744.37,7720755.38,222552.15,308326.32,7634981.21,1870570.4,5764410.81,13.76,10.27,9943614.02,2025-05-06 18:10:00
858,2025-05-07,53249111.88,45182145.8,8066966.08,243745.16,167972.0,8142739.24,1994971.11,6147768.13,15.15,11.55,10371065.37,2025-05-07 18:10:00
859,2025-05-08,52364656.95,44692662.95,7671994.0,355436.96,468102.72,7559328.24,1852035.42,5707292.82,14.65,10.9,9762488.38,2025-05-08 18:10:00
860,2025-05-09,61328465.83,51960405.41,9368060.42,213971.87,456986.88,9125045.41,2235636.13,6889409.28,15.28,11.23,11907616.79,2025-05-09 18:10:00
861,2025-05-10,61008468.14,52604089.51,8404378.63,359329.15,459146.78,8304561.0,2034617.44,6269943.56,13.78,10.28,11029350.92,2025-05-10 18:10:00
862,2025-05-11,55677808.62,48501565.93,7176242.69,288727.73,499810.56,6965159.86,1706464.17,5258695.69,12.89,9.44,9504307.86,2025-05-11 18:10:00
863,2025-05-12,55050530.43,45836391.28,9214139.15,231705.36,520030.3,8925814.21,2186824.48,6738989.73,16.74,12.24,11408647.97,2025-05-12 18:10:00
864,2025-05-13,55941550.37,47055453.36,8886097.01,282566.66,235879.33,8932784.34,2188532.16,6744252.18,15.88,12.06,11094471.32,2025-05-13 18:10:00
865,2025-05-14,52561535.1,45202123.97,7359411.13,256112.28,169144.1,7446379.31,1824362.93,5622016.38,14.0,10.7,9661860.38,2025-05-14 18:10:00
866,2025-05-15,54247182.68,45126594.0,9120588.68,149856.22,416886.26,8853558.64,2169121.87,6684436.77,16.81,12.32,11260002.8,2025-05-15 18:10:00
867,2025-05-16,56701188.52,48135835.92,8565352.6,203552.4,310442.71,8458462.29,2072323.26,6386139.03,15.11,11.26,10843044.79,2025-05-16 18:10:00
868,2025-05-17,59047436.64,49922525.29,9124911.35,173134.25,333998.52,8964047.08,2196191.53,6767855.55,15.45,11.46,11578849.33,2025-05-17 18:10:00
869,2025-05-18,58942592.17,50024819.38,8917772.79,240784.72,221427.35,8937130.16,2189596.89,6747533.27,15.13,11.45,11315067.17,2025-05-18 18:10:00
870,2025-05-19,57177254.19,49202355.35,7974898.84,372655.78,409834.74,7937719.88,1944741.37,5992978.51,13.95,10.48,10368379.17,2025-05-19 18:10:00
871,2025-05-20,55290007.87,47867555.9,7422451.97,296992.58,376207.72,7343236.83,1799093.02,5544143.81,13.42,10.03,9567612.59,2025-05-20 18:10:00
872,2025-05-21,51692432.26,43323080.51,8369351.75,121534.92,294078.45,8196808.22,2008218.01,6188590.21,16.19,11.97,10472427.39,2025-05-21 18:10:00
873,2025-05-22,55354167.15,47034375.94,8319791.21,226395.69,178423.95,8367762.95,2050101.92,6317661.03,15.03,11.41,10645581.41,2025-05-22 18:10:00
874,2025-05-23,57530938.17,48137826.92,9393111.25,279050.21,484312.7,9187848.76,2251022.95,6936825.81,16.33,12.06,11810653.87,2025-05-23 18:10:00
875,2025-05-24,55927775.22,48394276.27,7533498.95,314097.81,364168.62,7483428.14,1833439.89,5649988.25,13.47,10.1,9778513.68,2025-05-24 18:10:00
876,2025-05-25,54427122.24,46117728.9,8309393.34,191792.98,448244.77,8052941.55,1972970.68,6079970.87,15.27,11.17,10457492.25,2025-05-25 18:10:00
877,2025-05-26,54542671.84,44656043.95,9886627.89,144202.77,109085.34,9921745.32,2430827.6,7490917.72,18.13,13.73,12140362.16,2025-05-26 18:10:00
878,2025-05-27,54448887.21,45275552.51,9173334.7,240418.28,332881.24,9080871.74,2224813.58,6856058.16,16.85,12.59,11298545.88,2025-05-27 18:10:00
879,2025-05-28,50097266.27,42418975.68,7678290.59,268197.94,228754.26,7717734.27,1890844.9,5826889.37,15.33,11.63,9828786.18,2025-05-28 18:10:00
880,2025-05-29,53560370.99,44457433.13,9102937.86,259889.37,325234.35,9037592.88,2214210.26,6823382.62,17.0,12.74,11311559.38,2025-05-29 18:10:00
881,2025-05-30,57502094.57,47213657.38,10288437.19,182453.21,453485.73,10017404.67,2454264.14,7563140.53,17.89,13.15,12585920.88,2025-05-30 18:10:00
882,2025-05-31,62958976.84,51421690.32,11537286.52,449018.9,424336.88,11561968.54,2832682.29,8729286.25,18.33,13.87,14019019.08,2025-05-31 18:10:00
883,2025-06-01,62062760.02,53426141.93,8636618.09,270083.27,374625.99,8532075.37,2090358.47,6441716.9,13.92,10.38,11122257.38,2025-06-01 18:10:00
884,2025-06-02,55078443.37,47055124.17,8023319.2,263856.89,331878.51,7955297.58,1949047.91,6006249.67,14.57,10.9,10152492.28,2025-06-02 18:10:00
885,2025-06-03,54122316.51,45498443.33,8623873.18,189809.61,155897.69,8657785.1,2121157.35,6536627.75,15.93,12.08,10883056.04,2025-06-03 18:10:00
886,2025-06-04,54339924.51,46187864.39,8152060.12,334721.0,227513.87,8259267.25,2023520.48,6235746.77,15.0,11.48,10314557.09,2025-06-04 18:10:00
887,2025-06-05,57733920.63,50722157.84,7011762.79,309325.09,475876.18,6845211.7,1677076.87,5168134.83,12.14,8.95,9413465.46,2025-06-05 18:10:00
888,2025-06-06,57780784.44,49203082.45,8577701.99,287285.78,288264.08,8576723.69,2101297.3,6475426.39,14.85,11.21,10993303.87,2025-06-06 18:10:00
889,2025-06-07,57606524.13,48771501.91,8835022.22,159715.11,477030.3,8517707.03,2086838.22,6430868.81,15.34,11.16,11280361.32,2025-06-07 18:10:00
890,2025-06-08,58445668.06,48556600.93,9889067.13,358917.5,447269.61,9800715.02,2401175.18,7399539.84,16.92,12.66,12307418.62,2025-06-08 18:10:00
891,2025-06-09,53461913.92,45295822.75,8166091.17,301276.84,414779.46,8052588.55,1972884.19,6079704.36,15.27,11.37,10448265.42,2025-06-09 18:10:00
892,2025-06-10,53488776.08,44567211.35,8921564.73,322130.81,356547.02,8887148.52,2177351.39,6709797.13,16.68,12.54,11225816.58,2025-06-10 18:10:00
893,2025-06-11,53707637.91,45571982.21,8135655.7,244667.51,275411.88,8104911.33,1985703.28,6119208.05,15.15,11.39,10358471.04,2025-06-11 18:10:00
894,2025-06-12,54882676.74,46901966.93,7980709.81,240809.17,312704.8,7908814.18,1937659.47,5971154.71,14.54,10.88,10257121.94,2025-06-12 18:10:00
895,2025-06-13,58220045.96,49727917.45,8492128.51,246088.02,423886.87,8314329.66,2037010.77,6277318.89,14.59,10.78,10830466.17,2025-06-13 18:10:00
896,2025-06-14,67245599.39,57710507.93,9535091.46,532484.07,134491.2,9933084.33,2433605.66,7499478.67,14.18,11.15,12192540.91,2025-06-14 18:10:00
897,2025-06-15,58675124.17,49458563.12,9216561.05,216295.91,498008.21,8934848.75,2189037.94,6745810.81,15.71,11.5,11735079.96,2025-06-15 18:10:00
898,2025-06-16,55556665.09,47801817.04,7754848.05,151149.28,277770.05,7628227.28,1868915.68,5759311.6,13.96,10.37,10083150.97,2025-06-16 18:10:00
899,2025-06-17,55784943.9,47703946.44,8080997.46,219799.14,325082.95,7975713.65,1954049.84,6021663.81,14.49,10.79,10425652.24,2025-06-17 18:10:00
900,2025-06-18,52112417.08,43756415.7,8356001.38,192832.07,304580.14,8244253.31,2019842.06,6224411.25,16.03,11.94,10446435.52,2025-06-18 18:10:00
901,2025-06-19,54466201.2,46595917.27,7870283.93,348026.51,322458.15,7895852.29,1934483.81,5961368.48,14.45,10.95,10236071.43,2025-06-19 18:10:00
902,2025-06-20,62108238.23,52611553.29,9496684.94,153159.62,209473.49,9440371.07,2312890.91,7127480.16,15.29,11.48,12021824.49,2025-06-20 18:10:00
903,2025-06-21,60151835.91,51226882.52,8924953.39,220039.25,379164.09,8765828.55,2147627.99,6618200.56,14.84,11.0,11318830.38,2025-06-21 18:10:00
904,2025-06-22,65757698.29,56334406.13,9423292.16,314702.19,472714.29,9265280.06,2269993.61,6995286.45,14.33,10.64,12062772.55,2025-06-22 18:10:00
905,2025-06-23,54868892.98,47221458.96,7647434.02,351294.76,109737.79,7888990.99,1932802.79,5956188.2,13.94,10.86,10026372.95,2025-06-23 18:10:00
906,2025-06-24,57090321.49,49060076.91,8030244.58,317975.88,194017.37,8154203.09,1997779.76,6156423.33,14.07,10.78,10275802.66,2025-06-24 18:10:00
907,2025-06-25,56451378.73,47700912.48,8750466.25,391124.85,439853.94,8701737.16,2131925.6,6569811.56,15.5,11.64,11001369.93,2025-06-25 18:10:00
908,2025-06-26,51215133.41,43825227.27,7389906.14,257032.84,379995.51,7266943.47,1780401.15,5486542.32,14.43,10.71,9694587.14,2025-06-26 18:10:00
909,2025-06-27,58634411.34,50705268.74,7929142.6,245946.19,386839.5,7788249.29,1908121.08,5880128.21,13.52,10.03,10415919.26,2025-06-27 18:10:00
910,2025-06-28,59216734.58,50200896.01,9015838.57,342470.2,274511.24,9083797.53,2225530.39,6858267.14,15.23,11.58,11378610.93,2025-06-28 18:10:00
911,2025-06-29,56605371.09,48581251.35,8024119.74,138641.19,420647.26,7742113.67,1896817.85,5845295.82,14.18,10.33,10253116.36,2025-06-29 18:10:00
912,2025-06-30,55593309.47,47218668.81,8374640.66,107582.64,199813.4,8282409.9,2029190.43,6253219.47,15.06,11.25,10514480.19,2025-06-30 18:10:00
913,2025-07-01,60948830.61,53290699.85,7658130.76,363522.92,348952.04,7672701.64,1879811.9,5792889.74,12.56,9.5,10165911.31,2025-07-01 18:10:00
914,2025-07-02,56704210.84,48721425.95,7982784.89,273078.99,192057.96,8063805.92,1975632.45,6088173.47,14.08,10.74,10369580.26,2025-07-02 18:10:00
915,2025-07-03,61633590.33,53001726.16,8631864.17,366473.68,349832.02,8648505.83,2118883.93,6529621.9,14.01,10.59,11299254.85,2025-07-03 18:10:00
916,2025-07-04,71610819.88,61731511.73,9879308.15,230690.06,282090.65,9827907.56,2407837.35,7420070.21,13.8,10.36,12611907.19,2025-07-04 18:10:00
917,2025-07-05,71170661.69,58922424.75,12248236.94,457426.35,534607.09,12171056.2,2981908.77,9189147.43,17.21,12.91,15024741.65,2025-07-05 18:10:00
918,2025-07-06,63629556.02,51001340.73,12628215.29,350314.96,436903.67,12541626.58,3072698.51,9468928.07,19.85,14.88,15225616.66,2025-07-06 18:10:00
919,2025-07-07,63442734.06,54640095.06,8802639.0,282530.76,308258.65,8776911.11,2150343.22,6626567.89,13.87,10.44,11657562.03,2025-07-07 18:10:00
920,2025-07-08,57602082.2,48649312.87,8952769.33,277124.88,471219.5,8758674.71,2145875.3,6612799.41,15.54,11.48,11390999.44,2025-07-08 18:10:00
921,2025-07-09,59836418.42,50698874.22,9137544.2,300402.27,244573.54,9193372.93,2252376.37,6940996.56,15.27,11.6,11624297.86,2025-07-09 18:10:00
922,2025-07-10,57052119.4,49283945.25,7768174.15,183416.96,338286.61,7613304.5,1865259.6,5748044.9,13.62,10.08,10002484.32,2025-07-10 18:10:00
923,2025-07-11,65687422.07,54336096.41,11351325.66,257657.48,313352.48,11295630.66,2767429.51,8528201.15,17.28,12.98,13835625.41,2025-07-11 18:10:00
924,2025-07-12,65993784.2,56010239.64,9983544.56,329750.05,493946.55,9819348.06,2405740.27,7413607.79,15.13,11.23,12693135.47,2025-07-12 18:10:00
925,2025-07-13,66900417.96,56136196.86,10764221.1,258389.43,487495.65,10535114.88,2581103.15,7954011.73,16.09,11.89,13497166.45,2025-07-13 18:10:00
926,2025-07-14,62725924.44,52250264.06,10475660.38,144010.67,539688.4,10079982.65,2469595.75,7610386.9,16.7,12.13,13022225.57,2025-07-14 18:10:00
927,2025-07-15,58865550.36,49246704.83,9618845.53,290933.16,362963.15,9546815.54,2338969.81,7207845.73,16.34,12.24,11998741.44,2025-07-15 18:10:00
928,2025-07-16,59814107.06,50176807.42,9637299.64,344173.44,119628.21,9861844.87,2416151.99,7445692.88,16.11,12.45,12022534.84,2025-07-16 18:10:00
929,2025-07-17,59290122.15,50979817.49,8310304.66,361835.87,304648.24,8367492.29,2050035.61,6317456.68,14.02,10.66,10654252.89,2025-07-17 18:10:00
930,2025-07-18,64174998.62,54234566.87,9940431.75,340029.04,585951.07,9694509.72,2375154.88,7319354.84,15.49,11.41,12705364.18,2025-07-18 18:10:00
931,2025-07-19,68401612.73,58988947.01,9412665.72,391767.56,365949.36,9438483.92,2312428.56,7126055.36,13.76,10.42,12126171.89,2025-07-19 18:10:00
932,2025-07-20,63082303.33,53279099.69,9803203.64,377311.88,136568.62,10043946.9,2460766.99,7583179.91,15.54,12.02,12363447.99,2025-07-20 18:10:00
933,2025-07-21,63782288.05,54030853.47,9751434.58,294641.24,440012.56,9606063.26,2353485.5,7252577.76,15.29,11.37,12362769.65,2025-07-21 18:10:00
934,2025-07-22,61300806.6,52572088.06,8728718.54,81016.68,432055.36,8377679.86,2052531.57,6325148.29,14.24,10.32,11306994.94,2025-07-22 18:10:00
935,2025-07-23,63282232.22,54211074.55,9071157.67,394860.36,287655.84,9178362.19,2248698.74,6929663.45,14.33,10.95,11584870.6,2025-07-23 18:10:00
936,2025-07-24,57993148.34,49284438.24,8708710.1,183259.66,319339.38,8572630.38,2100294.44,6472335.94,15.02,11.16,11171511.05,2025-07-24 18:10:00
937,2025-07-25,62623097.53,53935640.59,8687456.94,175575.42,269617.99,8593414.37,2105386.52,6488027.85,13.87,10.36,11200553.18,2025-07-25 18:10:00
938,2025-07-26,65627075.17,56883146.1,8743929.07,186701.73,462351.89,8468278.91,2074728.33,6393550.58,13.32,9.74,11418701.9,2025-07-26 18:10:00
939,2025-07-27,68852037.55,61158725.58,7693311.97,550816.3,420906.2,7823222.07,1916689.41,5906532.66,11.17,8.58,10685941.54,2025-07-27 18:10:00
940,2025-07-28,63325551.89,53210491.78,10115060.11,326811.87,232306.6,10209565.38,2501343.52,7708221.86,15.97,12.17,12619342.42,2025-07-28 18:10:00
941,2025-07-29,57752879.95,49128142.16,8624737.79,169653.44,345414.91,8448976.32,2069999.2,6378977.12,14.93,11.05,11055057.35,2025-07-29 18:10:00
942,2025-07-30,61014245.76,51578973.09,9435272.67,212016.9,276635.62,9370653.95,2295810.22,7074843.73,15.46,11.6,12028800.11,2025-07-30 18:10:00
943,2025-07-31,60109076.15,51350189.57,8758886.58,270425.48,536300.47,8493011.59,2080787.84,6412223.75,14.57,10.67,11251300.21,2025-07-31 18:10:00
944,2025-08-01,65496302.74,54827493.71,10668809.03,348021.53,510045.61,10506784.95,2574162.31,7932622.64,16.29,12.11,13342610.69,2025-08-01 18:10:00
945,2025-08-02,63422123.54,52897354.77,10524768.77,311969.53,365022.31,10471715.99,2565570.42,7906145.57,16.59,12.47,13327300.83,2025-08-02 18:10:00
946,2025-08-03,64551880.3,56099717.09,8452163.21,200568.52,397776.97,8254954.76,2022463.92,6232490.84,13.09,9.66,11097449.68,2025-08-03 18:10:00
947,2025-08-04,62257907.54,53229473.4,9028434.14,309777.9,499778.62,8838433.42,2165416.19,6673017.23,14.5,10.72,11600066.51,2025-08-04 18:10:00
948,2025-08-05,51847667.21,43742954.7,8104712.51,185781.51,293083.42,7997410.6,1959365.6,6038045.0,15.63,11.65,10204294.67,2025-08-05 18:10:00
949,2025-08-06,56396987.86,47241895.25,9155092.61,342350.73,423924.04,9073519.3,2223012.23,6850507.07,16.23,12.15,11480149.95,2025-08-06 18:10:00
950,2025-08-07,52348856.15,45062683.24,7286172.91,239990.45,468772.08,7057391.28,1729060.86,5328330.42,13.92,10.18,9508181.72,2025-08-07 18:10:00
951,2025-08-08,59866189.28,50809122.55,9057066.73,201210.19,300422.66,8957854.26,2194674.29,6763179.97,15.13,11.3,11486858.27,2025-08-08 18:10:00
952,2025-08-09,66076540.54,55629812.32,10446728.22,365629.99,614002.39,10198355.82,2498597.18,7699758.64,15.81,11.65,12946879.78,2025-08-09 18:10:00
953,2025-08-10,63575345.49,53516113.13,10059232.36,322636.45,553756.12,9828112.69,2407887.61,7420225.08,15.82,11.67,12714797.13,2025-08-10 18:10:00
954,2025-08-11,54849332.94,46186199.04,8663133.9,207752.9,356362.57,8514524.23,2086058.44,6428465.79,15.79,11.72,10823237.66,2025-08-11 18:10:00
955,2025-08-12,54774299.35,46838141.5,7936157.85,306469.77,280015.86,7962611.76,1950839.88,6011771.88,14.49,10.98,10242857.77,2025-08-12 18:10:00
956,2025-08-13,56136499.93,49328769.0,6807730.93,305588.9,363327.95,6749991.88,1653748.01,5096243.87,12.13,9.08,9109215.88,2025-08-13 18:10:00
957,2025-08-14,56416240.26,47766512.53,8649727.73,355576.52,310909.8,8694394.45,2130126.64,6564267.81,15.33,11.64,11042603.59,2025-08-14 18:10:00
958,2025-08-15,69849615.23,59115846.64,10733768.59,388727.62,308348.07,10814148.14,2649466.29,8164681.85,15.37,11.69,13498240.64,2025-08-15 18:10:00
959,2025-08-16,63907705.98,55505351.49,8402354.49,267075.4,451479.21,8217950.68,2013397.92,6204552.76,13.15,9.71,10971263.3,2025-08-16 18:10:00
960,2025-08-17,64876814.02,56017731.51,8859082.51,127431.38,256454.89,8730059.0,2138864.46,6591194.54,13.66,10.16,11485941.2,2025-08-17 18:10:00
961,2025-08-18,59374687.05,50702631.2,8672055.85,283809.22,316044.98,8639820.09,2116755.92,6523064.17,14.61,10.99,10974402.96,2025-08-18 18:10:00
962,2025-08-19,56467518.36,48174395.89,8293122.47,283055.09,302055.86,8274121.7,2027159.82,6246961.88,14.69,11.06,10702429.43,2025-08-19 18:10:00
963,2025-08-20,52824364.12,45002673.12,7821691.0,241766.31,172708.26,7890749.05,1933233.52,5957515.53,14.81,11.28,9858697.03,2025-08-20 18:10:00
964,2025-08-21,55187947.99,47694550.63,7493397.36,55187.95,403807.13,7144778.18,1750470.65,5394307.53,13.58,9.77,9846940.96,2025-08-21 18:10:00
965,2025-08-22,59867430.53,51067786.0,8799644.53,330363.15,331864.56,8798143.12,2155545.06,6642598.06,14.7,11.1,11292320.65,2025-08-22 18:10:00
966,2025-08-23,60827878.28,52908455.96,7919422.32,190508.33,522979.04,7586951.61,1858803.14,5728148.47,13.02,9.42,10395220.31,2025-08-23 18:10:00
967,2025-08-24,60598088.34,51841826.29,8756262.05,335021.63,333937.52,8757346.16,2145549.81,6611796.35,14.45,10.91,11272153.74,2025-08-24 18:10:00
968,2025-08-25,56480248.32,49166599.35,7313648.97,398243.76,292952.3,7418940.43,1817640.41,5601300.02,12.95,9.92,9656257.63,2025-08-25 18:10:00
969,2025-08-26,54966239.56,46402734.78,8563504.78,226505.08,230347.82,8559662.04,2097117.2,6462544.84,15.58,11.76,10784105.58,2025-08-26 18:10:00
970,2025-08-27,56537171.34,48533017.0,8004154.34,291603.24,343636.23,7952121.35,1948269.73,6003851.62,14.16,10.62,10347463.19,2025-08-27 18:10:00
971,2025-08-28,57229561.96,49293429.48,7936132.48,260346.82,348491.2,7847988.1,1922757.08,5925231.02,13.87,10.35,10345312.47,2025-08-28 18:10:00
972,2025-08-29,59811268.01,52157069.04,7654198.97,316304.44,447599.63,7522903.78,1843111.43,5679792.35,12.8,9.5,10021706.95,2025-08-29 18:10:00
973,2025-08-30,63441104.62,54038122.79,9402981.83,295328.98,389150.15,9309160.66,2280744.36,7028416.3,14.82,11.08,12037011.61,2025-08-30 18:10:00
974,2025-08-31,63126424.56,53821149.31,9305275.25,235116.23,643121.62,8897269.86,2179831.12,6717438.74,14.74,10.64,11644772.89,2025-08-31 18:10:00
975,2025-09-01,46456269.84,39046732.88,7409536.96,145992.85,321125.92,7234403.89,1772428.95,5461974.94,15.95,11.76,9179781.0,2025-09-01 18:10:00
976,2025-09-02,45699650.38,39197532.64,6502117.74,314674.02,184001.69,6632790.07,1625033.57,5007756.5,14.23,10.96,8414501.41,2025-09-02 18:10:00
977,2025-09-03,46187362.51,39649724.35,6537638.16,238226.54,178146.84,6597717.86,1616440.88,4981276.98,14.15,10.78,8402372.38,2025-09-03 18:10:00
978,2025-09-04,47312008.54,40116384.42,7195624.12,271844.03,334476.74,7132991.41,1747582.9,5385408.51,15.21,11.38,9074849.66,2025-09-04 18:10:00
979,2025-09-05,49479449.5,40908574.29,8570875.21,252275.64,196104.07,8627046.78,2113626.46,6513420.32,17.32,13.16,10595597.13,2025-09-05 18:10:00
980,2025-09-06,54152902.57,46006789.49,8146113.08,322949.08,389342.52,8079719.64,1979531.31,6100188.33,15.04,11.26,10334219.19,2025-09-06 18:10:00
981,2025-09-07,53715665.6,45110921.1,8604744.5,169529.28,418513.69,8355760.09,2047161.22,6308598.87,16.02,11.74,10727431.2,2025-09-07 18:10:00
982,2025-09-08,46200268.44,39547830.09,6652438.35,213665.72,362186.28,6503917.79,1593459.86,4910457.93,14.4,10.63,8433062.6,2025-09-08 18:10:00
983,2025-09-09,44164806.87,37091410.48,7073396.39,232228.68,188213.87,7117411.2,1743765.74,5373645.46,16.02,12.17,8753768.53,2025-09-09 18:10:00
984,2025-09-10,47186726.78,40520984.36,6665742.42,303835.54,370082.78,6599495.18,1616876.32,4982618.86,14.13,10.56,8652690.01,2025-09-10 18:10:00
985,2025-09-11,48618312.77,41251137.87,7367174.9,388946.5,323077.37,7433044.03,1821095.79,5611948.24,15.15,11.54,9329713.9,2025-09-11 18:10:00
986,2025-09-12,54105851.3,46606000.35,7499850.95,276550.04,258856.35,7517544.64,1841798.44,5675746.2,13.86,10.49,9796878.29,2025-09-12 18:10:00
987,2025-09-13,50193100.62,42849668.05,7343432.57,176094.91,285156.93,7234370.55,1772420.78,5461949.77,14.63,10.88,9368775.62,2025-09-13 18:10:00
988,2025-09-14,52291797.36,44734170.83,7557626.53,141529.6,363038.92,7336117.21,1797348.72,5538768.49,14.45,10.59,9729433.25,2025-09-14 18:10:00
989,2025-09-15,48315402.08,42056734.55,6258667.53,151844.58,224874.27,6185637.84,1515481.27,4670156.57,12.95,9.67,8230510.57,2025-09-15 18:10:00
990,2025-09-16,46212684.37,40462503.58,5750180.79,154295.87,305175.58,5599301.08,1371828.76,4227472.32,12.44,9.15,7647981.85,2025-09-16 18:10:00
991,2025-09-17,46980924.44,38888475.76,8092448.68,46980.92,417716.98,7721712.62,1891819.59,5829893.03,17.22,12.41,10025223.01,2025-09-17 18:10:00
992,2025-09-18,47981351.9,41066453.29,6914898.61,167287.82,380401.54,6701784.89,1641937.3,5059847.59,14.41,10.55,8850055.62,2025-09-18 18:10:00
993,2025-09-19,54919882.87,47090703.66,7829179.21,306184.45,338524.64,7796839.02,1910225.56,5886613.46,14.26,10.72,9979598.4,2025-09-19 18:10:00
994,2025-09-20,51010910.95,44785596.02,6225314.93,235318.41,329953.12,6130680.22,1502016.65,4628663.57,12.2,9.07,8375383.9,2025-09-20 18:10:00
995,2025-09-21,50188568.61,42674196.19,7514372.42,206378.56,247122.19,7473628.79,1831039.05,5642589.74,14.97,11.24,9692070.48,2025-09-21 18:10:00
996,2025-09-22,47686513.0,40243333.68,7443179.32,98571.41,237488.71,7304262.02,1789544.19,5514717.83,15.61,11.56,9517009.65,2025-09-22 18:10:00
997,2025-09-23,46561833.91,38321549.31,8240284.6,282891.78,136221.65,8386954.73,2054803.91,6332150.82,17.7,13.6,10110677.9,2025-09-23 18:10:00
998,2025-09-24,47038696.97,39453061.78,7585635.19,247786.68,305855.93,7527565.94,1844253.66,5683312.28,16.13,12.08,9462490.67,2025-09-24 18:10:00
999,2025-09-25,46149825.85,40056839.79,6092986.06,206779.03,339893.32,5959871.77,1460168.58,4499703.19,13.2,9.75,7946758.86,2025-09-25 18:10:00
1000,2025-09-26,51100637.82,42676144.32,8424493.5,61127.67,299363.53,8186257.64,2005633.12,6180624.52,16.49,12.1,10506141.55,2025-09-26 18:10:00
1001,2025-09-27,52739836.35,45251196.37,7488639.98,198504.37,223899.15,7463245.2,1828495.07,5634750.13,14.2,10.68,9646823.1,2025-09-27 18:10:00
1002,2025-09-28,49220372.59,40226200.32,8994172.27,253513.35,301831.97,8945853.65,2191734.14,6754119.51,18.27,13.72,10938529.93,2025-09-28 18:10:00
1003,2025-09-29,44836373.04,38093906.24,6742466.8,199842.39,389337.95,6552971.24,1605477.95,4947493.29,15.04,11.03,8481239.11,2025-09-29 18:10:00
1004,2025-09-30,46100119.58,40844077.78,5256041.8,220723.09,359394.84,5117370.05,1253755.66,3863614.39,11.4,8.38,7149600.22,2025-09-30 18:10:00
1005,2025-10-01,45476918.84,39378425.8,6098493.04,251404.1,270180.71,6079716.43,1489530.53,4590185.9,13.41,10.09,7781139.04,2025-10-01 18:10:00
1006,2025-10-02,47654054.22,40602200.56,7051853.66,225504.15,481061.04,6796296.77,1665092.71,5131204.06,14.8,10.77,8998474.83,2025-10-02 18:10:00
1007,2025-10-03,51766201.42,45214458.65,6551742.77,283394.72,590001.86,6245135.63,1530058.23,4715077.4,12.66,9.11,8600798.04,2025-10-03 18:10:00
1008,2025-10-04,52201549.45,45646792.09,6554757.36,168855.12,263080.92,6460531.56,1582830.23,4877701.33,12.56,9.34,8756108.8,2025-10-04 18:10:00
1009,2025-10-05,51966263.8,45257103.47,6709160.33,138533.87,286242.16,6561452.04,1607555.75,4953896.29,12.91,9.53,8921439.65,2025-10-05 18:10:00
1010,2025-10-06,46874268.71,41067409.02,5806859.69,244498.11,346244.41,5705113.39,1397752.78,4307360.61,12.39,9.19,7804025.5,2025-10-06 18:10:00
1011,2025-10-07,48116302.45,41451739.04,6664563.41,265775.82,200839.72,6729499.51,1648727.38,5080772.13,13.85,10.56,8612327.2,2025-10-07 18:10:00
1012,2025-10-08,46423642.92,39934243.4,6489399.52,245045.37,357381.67,6377063.22,1562380.49,4814682.73,13.98,10.37,8313722.6,2025-10-08 18:10:00
1013,2025-10-09,45116963.56,38844907.24,6272056.32,211931.49,279857.61,6204130.2,1520011.9,4684118.3,13.9,10.38,8066723.93,2025-10-09 18:10:00
