id,date,passenger_mainline,passenger_regional,cargo_mail,ancillary_bags,ancillary_seats,ancillary_wifi,ancillary_other,loyalty_program,contract_carrier,total_revenue,load_factor,rasm,asm,rpm,created_at
407,2024-02-11,35240854.43,8554888.13,2450544.75,2837942.67,2288437.88,1319107.43,705112.4,1418965.27,1457341.42,56273194.38,86.4,10.009,562225400,485721962,2024-02-11 18:00:00
408,2024-02-12,32472481.53,6300988.02,2753039.52,2363345.78,2592643.53,939580.05,658167.6,1481073.05,1860719.33,51422038.41,82.7,9.4222,545756357,451609738,2024-02-12 18:00:00
409,2024-02-13,28541561.74,6808870.15,2544780.51,2115542.79,1545155.81,792106.86,567146.93,1241403.89,1500402.4,45656971.08,82.1,9.3016,490849339,403217274,2024-02-13 18:00:00
410,2024-02-14,30239678.62,5936045.52,2326694.72,2692396.54,1574941.54,990754.81,802074.14,1211043.77,1391665.69,47165295.35,83.0,9.4933,496827557,412589742,2024-02-14 18:00:00
411,2024-02-15,28508363.52,6647292.69,2525051.66,2106103.27,1989684.31,756587.62,595189.36,1217467.7,1295066.01,45640806.14,80.0,9.0501,504311408,403251080,2024-02-15 18:00:00
412,2024-02-16,31298801.59,6871422.24,2687562.98,2892098.26,1578491.55,1002491.55,860396.94,1293554.92,1180490.68,49665310.71,85.0,9.5373,520750777,442523871,2024-02-16 18:00:00
413,2024-02-17,36243904.25,7294965.37,2739058.57,2840447.08,2117581.13,773048.79,1055927.71,1429110.79,1531278.75,56025322.44,87.5,9.9264,564405813,493656195,2024-02-17 18:00:00
414,2024-02-18,34727475.99,8546211.41,2582110.15,2530579.44,2065410.65,909352.29,661389.07,1785469.04,1522102.32,55330100.36,85.3,9.5671,578338192,493102474,2024-02-18 18:00:00
415,2024-02-19,30912833.09,7447213.43,2359641.66,2464430.05,2110972.94,995278.28,370954.0,1366320.19,1328652.81,49356296.45,82.7,9.3269,529183255,437727170,2024-02-19 18:00:00
416,2024-02-20,31251548.31,7066337.24,2310601.12,2761607.82,2028667.5,1071327.79,818104.22,1093456.45,1612283.18,50013933.63,83.3,9.5029,526299363,438534116,2024-02-20 18:00:00
417,2024-02-21,33244238.32,6756623.77,2456074.58,2733556.28,2116212.5,828008.17,685898.86,1425632.48,1410934.63,51657179.59,83.8,9.6575,534893010,448073643,2024-02-21 18:00:00
418,2024-02-22,31461154.1,7825438.31,2658279.68,2684961.0,1786381.73,768933.05,583140.49,1591102.52,1538215.0,50897605.88,80.3,9.2573,549809162,441619848,2024-02-22 18:00:00
419,2024-02-23,33109434.37,8344038.43,2421971.47,3044812.27,2308390.83,1002215.48,650439.06,1396993.21,1457393.05,53735688.17,83.2,9.6004,559725296,465821626,2024-02-23 18:00:00
420,2024-02-24,38216046.18,7879231.54,2422093.42,3662022.61,3057283.69,974809.72,777342.84,2044127.37,1377454.51,60410411.88,85.5,10.0612,600428306,513453673,2024-02-24 18:00:00
421,2024-02-25,34574098.63,7930464.85,2343025.51,2831585.73,2265649.56,930931.4,940027.3,1442316.95,1246104.89,54504204.82,84.4,9.5967,567947156,479472413,2024-02-25 18:00:00
422,2024-02-26,31695794.24,7041429.97,2268596.08,2363168.05,1927021.17,998595.65,717581.53,1537786.13,1382791.14,49932763.96,84.4,9.5849,520950786,439523176,2024-02-26 18:00:00
423,2024-02-27,30549766.36,7969820.11,2295771.36,2619976.83,1515790.7,788904.68,828949.41,1563634.59,1549579.22,49682193.26,82.4,9.6585,514388548,424007455,2024-02-27 18:00:00
424,2024-02-28,29268560.01,6603172.77,2347289.98,2625579.96,1606848.29,589418.95,701768.77,1412236.41,1321553.91,46476429.05,80.5,9.3819,495385344,398766992,2024-02-28 18:00:00
425,2024-02-29,30461723.12,6618019.67,2636925.39,2144284.37,1775623.53,694395.15,632479.11,1191891.99,1481635.46,47636977.79,81.3,9.2496,515018511,418729687,2024-02-29 18:00:00
426,2024-03-01,35864624.57,7220068.56,2418053.42,2729079.77,1998491.58,1005637.7,733021.68,1480766.32,1304372.33,54754115.93,82.0,9.2589,591367351,485104755,2024-03-01 18:00:00
427,2024-03-02,38128600.82,9027017.74,2471505.95,2966715.17,2282811.85,783401.95,924482.64,1976981.49,1639486.4,60201004.01,85.1,9.5605,629681793,535559976,2024-03-02 18:00:00
428,2024-03-03,39497454.0,7535778.35,2286829.59,3275199.12,2931664.11,1058980.39,998562.88,1657982.36,1555452.71,60797903.51,85.1,9.5805,634603207,540096475,2024-03-03 18:00:00
429,2024-03-04,33110283.05,7505722.55,2593272.23,2562393.58,2316969.38,742717.09,860442.58,1684597.65,1282896.96,52659295.07,82.3,9.6506,545656214,449197518,2024-03-04 18:00:00
430,2024-03-05,34774850.25,7924063.67,2716049.59,3201734.62,2042303.94,1201810.34,728666.86,1524827.68,1458855.1,55573162.05,84.1,9.8463,564405602,474789768,2024-03-05 18:00:00
431,2024-03-06,33886990.29,6406168.55,2761648.3,2336462.84,1705659.65,1242316.39,769262.58,1582765.98,1666719.92,52357994.5,84.3,9.7893,534850240,450659261,2024-03-06 18:00:00
432,2024-03-07,34842092.87,7056177.42,2479343.32,2411170.84,2463299.07,828099.39,847922.8,1361261.88,1272656.81,53562024.4,82.6,9.3735,571422693,472036756,2024-03-07 18:00:00
433,2024-03-08,35857654.98,8430170.3,2547143.04,2928175.98,2137387.53,1040841.4,733796.07,1540396.89,1306492.55,56522058.74,82.7,9.4977,595110752,492387860,2024-03-08 18:00:00
434,2024-03-09,37062652.29,7997954.01,2400950.31,3085223.86,1711849.66,895373.83,647122.8,1542676.13,1486652.6,56830455.49,86.0,9.7868,580682375,499547967,2024-03-09 18:00:00
435,2024-03-10,40421153.93,7720314.69,2528834.84,2847814.24,2655647.22,1081780.74,758903.76,1904968.07,1882938.21,61802355.7,85.9,9.9724,619734947,532586359,2024-03-10 18:00:00
436,2024-03-11,35266363.4,6412120.92,2482674.95,2783662.64,2405359.72,1241865.39,741858.22,1638686.42,1378159.14,54350750.8,83.1,9.7337,558378582,464150910,2024-03-11 18:00:00
437,2024-03-12,33340011.57,7643060.79,2428586.61,2700192.93,1353362.18,871282.72,821792.23,1610764.3,1588254.1,52357307.43,83.9,9.5494,548279198,460068354,2024-03-12 18:00:00
438,2024-03-13,32742331.69,6799773.51,2439355.74,2654323.28,1748557.17,879323.15,885218.73,1425843.01,1545953.0,51120679.28,81.3,9.5787,533691180,433964241,2024-03-13 18:00:00
439,2024-03-14,34635298.1,7586391.15,2495253.08,2996604.94,2047513.03,839209.22,574108.16,1432129.73,1393101.2,53999608.61,85.1,9.7902,551567629,469372936,2024-03-14 18:00:00
440,2024-03-15,37310387.3,8487301.92,2347023.72,2924545.28,2457862.33,1215749.92,731679.83,1750366.28,1528142.66,58753059.24,84.0,9.7241,604202202,507591034,2024-03-15 18:00:00
441,2024-03-16,38717808.34,8439623.11,2352420.67,3863199.54,2163319.88,580767.13,796369.18,1581702.05,1418590.17,59913800.07,86.0,9.8231,609926879,524735517,2024-03-16 18:00:00
442,2024-03-17,37265517.63,7859769.47,2721349.59,3349500.99,1987849.47,977430.21,938303.55,1915153.68,1434786.42,58449661.01,83.1,9.6166,607798169,504951260,2024-03-17 18:00:00
443,2024-03-18,34234200.37,6704590.9,2907825.48,2633598.17,2253204.48,952274.12,680834.64,1555170.31,1200294.51,53121992.98,81.5,9.2583,573774155,467370936,2024-03-18 18:00:00
444,2024-03-19,36856242.64,6980904.33,2155170.52,3167614.01,2073289.73,934515.49,747484.06,1635286.59,1494758.96,56045266.33,84.4,9.6947,578100330,487673927,2024-03-19 18:00:00
445,2024-03-20,34714108.34,7384904.28,2140427.45,2993750.02,2233382.05,1091903.88,567646.13,1677069.06,1660900.66,54464091.87,82.2,10.0018,544540184,447557772,2024-03-20 18:00:00
446,2024-03-21,32559088.46,6878033.79,2193637.21,3163024.76,1664025.82,1068202.13,779257.15,1485286.28,1509485.82,51300041.42,83.5,9.5626,536463167,447807703,2024-03-21 18:00:00
447,2024-03-22,38811176.55,7621914.62,2351213.48,3065934.52,1908785.51,867501.28,828789.53,1463559.43,1695335.82,58614210.74,85.2,9.5435,614177266,523352389,2024-03-22 18:00:00
448,2024-03-23,37127029.77,8066153.96,2535614.02,3440687.6,2451948.99,1350456.6,719663.66,1510804.67,1603555.1,58805914.37,84.8,9.7072,605796628,513482244,2024-03-23 18:00:00
449,2024-03-24,39295326.14,7877424.23,2472987.83,3356549.57,2437102.39,876559.45,823706.55,2015400.04,1488443.6,60643499.8,86.5,9.7753,620374366,536514485,2024-03-24 18:00:00
450,2024-03-25,35607636.94,7275657.59,2388960.47,3557760.73,2399229.97,1180554.21,943886.6,1652885.92,1386192.07,56392764.5,82.0,9.8487,572590966,469631151,2024-03-25 18:00:00
451,2024-03-26,31709977.26,7160037.63,2451264.67,3104689.45,1767490.54,906883.5,570159.74,1192046.57,1411676.84,50274226.2,80.1,9.1022,552333227,442535725,2024-03-26 18:00:00
452,2024-03-27,32417738.89,7403608.33,2217020.94,2819364.04,1738860.2,842381.29,604051.45,1548289.37,1234612.22,50825926.73,81.2,9.1686,554348828,450398588,2024-03-27 18:00:00
453,2024-03-28,35457412.76,6588499.62,2296431.15,2920881.45,2513425.34,934747.19,957669.61,1531891.63,1451107.88,54652066.63,82.8,9.2253,592418069,490678136,2024-03-28 18:00:00
454,2024-03-29,38732997.19,8278315.94,2333619.46,3488528.41,1852069.77,1079331.72,863865.88,1612357.85,1525419.97,59766506.19,85.1,9.4827,630266670,536300577,2024-03-29 18:00:00
455,2024-03-30,36508232.82,7108509.86,2036952.67,3037320.67,2556002.92,1052666.39,900987.28,1470392.31,1807756.85,56478821.77,82.7,9.2403,611224266,505399033,2024-03-30 18:00:00
456,2024-03-31,37247595.54,8169631.02,2111514.08,3791919.62,2628340.73,905838.53,879304.27,1899614.24,1594199.09,59227957.12,83.6,9.851,601239359,502917877,2024-03-31 18:00:00
457,2024-04-01,37733624.66,7371158.39,2157698.12,3236967.7,2523651.84,1021231.88,824806.54,1364919.85,1370988.75,57605047.73,81.3,9.6927,594313509,482976082,2024-04-01 18:00:00
458,2024-04-02,33579902.21,5644135.12,2510080.98,2718077.29,1830022.06,836720.79,691974.45,1404054.28,1265525.17,50480492.35,81.5,9.1847,549615533,447787843,2024-04-02 18:00:00
459,2024-04-03,31668043.76,7301412.19,2406920.15,2546232.61,1693220.92,732792.26,802032.23,1475750.91,1491833.23,50118238.26,80.2,8.8948,563452587,451926540,2024-04-03 18:00:00
460,2024-04-04,33764904.68,7916837.96,2470850.76,2460436.59,1969154.18,835031.52,899812.64,1819652.01,1678765.6,53815445.94,81.0,9.4639,568639704,460877496,2024-04-04 18:00:00
461,2024-04-05,37302317.02,7121997.82,2004831.91,3378306.4,1851675.18,872878.0,982421.92,1819207.55,1489251.46,56822887.26,83.4,9.3316,608930324,507686115,2024-04-05 18:00:00
462,2024-04-06,38494879.72,8563959.33,2067498.16,2956402.45,2013530.42,1013161.38,664349.0,1607926.39,1629242.04,59010948.89,85.1,9.7596,604646192,514659449,2024-04-06 18:00:00
463,2024-04-07,36016614.12,7755211.62,2465262.53,3456928.02,2346766.02,1070770.32,980359.42,1932174.92,1496500.8,57520587.77,85.1,9.9289,579325213,493038917,2024-04-07 18:00:00
464,2024-04-08,31537550.31,7119529.21,1816870.06,2272931.73,2056084.06,898279.04,648672.5,1237040.95,1661369.77,49248327.63,81.4,9.1554,537914490,437875013,2024-04-08 18:00:00
465,2024-04-09,32318662.73,6547375.22,2559740.63,2788209.07,1667752.93,1160155.29,613404.4,1529535.04,1236541.34,50421376.65,81.0,9.2862,542969973,440070907,2024-04-09 18:00:00
466,2024-04-10,33030253.92,7351943.19,1987143.87,3187493.41,2160475.07,632799.81,704293.84,1599949.93,1824229.71,52478582.75,81.6,9.5744,548112294,447416834,2024-04-10 18:00:00
467,2024-04-11,32970674.15,6986897.32,2478312.39,2092896.94,2098069.94,985076.83,834966.29,1371396.14,1325531.41,51143821.41,80.4,9.1017,561914237,451902199,2024-04-11 18:00:00
468,2024-04-12,38311165.42,7757912.23,2152166.56,4029670.11,2761433.94,1073696.5,925668.89,1895941.62,1675455.44,60583110.71,82.5,9.528,635842995,524355959,2024-04-12 18:00:00
469,2024-04-13,38126205.35,9025923.64,2506083.55,3078582.35,2461164.42,1191927.41,799828.86,1655842.04,1479785.18,60325342.8,82.7,9.4519,638235490,527530555,2024-04-13 18:00:00
470,2024-04-14,34599914.28,7573819.36,2899472.36,2989811.6,2369009.37,1067956.14,877130.78,1711855.4,1508487.47,55597456.76,83.0,9.4479,588466171,488197985,2024-04-14 18:00:00
471,2024-04-15,33948260.86,7187458.58,1883815.8,3079599.25,2166463.29,928146.57,765853.83,1249364.66,1485490.92,52694453.76,79.8,9.1279,577291457,460485630,2024-04-15 18:00:00
472,2024-04-16,31209171.54,7756053.41,2425636.67,2879398.44,2117212.5,895410.02,615073.91,1487893.52,1576671.33,50962521.34,81.3,9.2198,552753157,449371435,2024-04-16 18:00:00
473,2024-04-17,32518042.88,6865249.75,1961394.34,2853095.34,1616246.33,813722.5,623301.26,1428825.46,1613737.78,50293615.64,81.9,9.1636,548840028,449597551,2024-04-17 18:00:00
474,2024-04-18,33508930.27,6705225.95,2366540.23,3182471.98,1977899.6,1020505.09,792182.59,1734037.51,1724033.42,53011826.64,79.1,9.3364,567795041,448996505,2024-04-18 18:00:00
475,2024-04-19,37373042.56,7892887.7,2245971.01,3370701.14,2230727.32,765567.93,809871.18,1710941.49,1788207.18,58187917.51,83.5,9.5444,609656346,508767541,2024-04-19 18:00:00
476,2024-04-20,37445243.3,7823126.04,2302775.8,3842211.91,2173696.39,1164820.63,617770.85,1956369.71,1590662.48,58916677.11,83.1,9.6739,609030052,506086766,2024-04-20 18:00:00
477,2024-04-21,38148506.68,7689844.71,2108614.37,3441883.23,2424379.3,1064622.06,968538.93,1851654.65,1844329.18,59542373.11,83.7,9.5601,622821852,521368950,2024-04-21 18:00:00
478,2024-04-22,33053039.91,7147954.01,2411668.72,3458880.15,2150927.8,861089.59,663668.68,1499367.12,1546816.97,52793412.95,80.7,9.6061,549581617,443652387,2024-04-22 18:00:00
479,2024-04-23,33124059.1,6442684.13,2002893.15,3114018.91,2091388.72,896663.88,939679.16,1654160.74,1727535.73,51993083.52,78.9,9.3262,557491958,440067281,2024-04-23 18:00:00
480,2024-04-24,35328565.76,6472826.21,2485438.05,2364982.47,2069704.56,966703.14,578965.95,1765378.76,1608450.07,53641014.97,79.1,9.0249,594364451,470183920,2024-04-24 18:00:00
481,2024-04-25,33870800.39,7027232.67,2182508.21,3725788.04,1832889.89,1124145.28,720674.63,1637976.67,1428932.51,53550948.29,80.6,9.4576,566219517,456362185,2024-04-25 18:00:00
482,2024-04-26,39151594.88,7680289.26,1999233.52,3103020.69,2692748.37,1566063.8,751714.12,1352237.09,1563019.15,59859920.88,84.2,9.626,621855520,523842641,2024-04-26 18:00:00
483,2024-04-27,35651225.5,7465213.15,2534296.46,3563533.94,2238820.76,1172193.87,645226.93,1464808.94,1622117.26,56357436.81,80.3,9.1696,614608727,493462132,2024-04-27 18:00:00
484,2024-04-28,36344382.97,7463291.41,2231065.17,3099010.46,1884495.84,935457.06,728807.99,1923363.98,1523839.39,56133714.27,83.3,9.1762,611731839,509590678,2024-04-28 18:00:00
485,2024-04-29,34732223.34,6491002.79,2580482.23,3320779.22,2030115.81,1059997.15,1010091.91,1379573.31,1605538.07,54209803.83,81.8,9.5784,565959189,462719071,2024-04-29 18:00:00
486,2024-04-30,32883567.62,6460511.59,2452851.01,2568706.82,1514406.75,1009305.75,742296.58,1657736.46,1688604.68,50977987.26,80.1,9.2275,552459751,442467932,2024-04-30 18:00:00
487,2024-05-01,32693657.56,7426224.77,2150495.05,2983539.67,1970870.61,794434.86,615725.14,1619390.85,1571223.17,51825561.68,80.9,9.3785,552600179,446933835,2024-05-01 18:00:00
488,2024-05-02,33342033.5,6802869.76,2277246.01,2749653.97,1947606.88,765426.49,489643.98,1412743.24,1019020.76,50806244.59,79.3,8.6899,584658802,463745493,2024-05-02 18:00:00
489,2024-05-03,35675987.57,6583238.11,2310702.52,3595783.9,1976601.85,989897.21,539226.49,1285186.13,1892964.95,54849588.73,82.5,9.199,596254976,491699958,2024-05-03 18:00:00
490,2024-05-04,37973377.78,7734631.79,2563218.08,3394314.23,2759783.64,1185940.12,753929.04,1638757.71,1519374.78,59523327.17,80.6,9.277,641622613,517204648,2024-05-04 18:00:00
491,2024-05-05,37368912.29,6963567.89,2359903.35,3526109.13,1896500.96,805403.46,727395.15,2107235.77,1419979.06,57175007.06,79.7,8.9727,637209061,507775969,2024-05-05 18:00:00
492,2024-05-06,33076687.45,7478506.32,2308045.02,2095713.49,2171522.36,830767.59,698043.7,1378755.86,1363098.99,51401140.78,81.1,8.7371,588310273,476999522,2024-05-06 18:00:00
493,2024-05-07,32071208.93,7558421.48,2235518.45,2698608.57,2485315.53,971456.38,414079.87,1347911.64,1512028.28,51294549.13,78.7,9.0768,565115384,444828595,2024-05-07 18:00:00
494,2024-05-08,31726626.39,6841370.4,2258624.78,2827017.43,2177022.19,893640.54,686350.79,1301175.19,1469239.77,50181067.48,79.3,8.7788,571619242,453289739,2024-05-08 18:00:00
495,2024-05-09,31078556.61,7631057.82,2500067.26,2711173.6,1856871.96,1046262.54,811489.68,1618382.34,1436290.89,50690152.7,78.1,8.8932,569984618,445341888,2024-05-09 18:00:00
496,2024-05-10,37654032.21,7563461.0,2260527.22,3562507.18,1917623.88,841738.2,1072814.77,1686351.7,1446668.04,58005724.2,80.6,9.2508,627033989,505107598,2024-05-10 18:00:00
497,2024-05-11,37206892.8,6570140.25,2184680.94,3026444.29,1826988.76,1391859.99,536605.82,1595076.94,1675804.74,56014494.53,82.0,9.4519,592624321,485894927,2024-05-11 18:00:00
498,2024-05-12,34216052.8,8515459.49,2150428.94,2925057.51,1940309.77,747553.36,643071.17,1815755.94,1959537.73,54913226.71,81.3,9.0167,609017437,494987513,2024-05-12 18:00:00
499,2024-05-13,30986423.99,7082446.79,2148756.31,2999865.97,1688883.87,616113.76,575822.72,1515157.75,1730793.8,49344264.96,80.1,9.0456,545506167,436728778,2024-05-13 18:00:00
500,2024-05-14,31170250.09,6987186.01,1992867.8,1939198.2,1690787.35,865421.7,703914.2,1290558.97,1787900.11,48428084.43,80.1,8.9212,542840067,434835204,2024-05-14 18:00:00
501,2024-05-15,35143576.91,7134485.25,2106460.05,3194322.88,2016872.04,824544.37,601690.02,1401598.96,1504282.91,53927833.39,79.9,9.2133,585325978,467684963,2024-05-15 18:00:00
502,2024-05-16,33514776.35,7204509.35,2505592.99,2736855.24,1983472.27,933218.19,962847.79,1735758.75,1595432.32,53172463.25,79.8,9.0259,589108373,469872042,2024-05-16 18:00:00
503,2024-05-17,36304410.75,6788962.13,2196932.02,2754663.19,2319187.32,1005817.06,805017.27,1673050.32,1656280.56,55504320.62,83.8,9.3265,595125306,498862885,2024-05-17 18:00:00
504,2024-05-18,36359573.13,6972083.57,2356067.87,3212929.76,1821528.45,989594.98,782000.42,1390923.83,1450935.21,55335637.22,80.6,9.2654,597226098,481420681,2024-05-18 18:00:00
505,2024-05-19,32957872.28,6615598.96,1785360.18,3205960.97,1797589.91,811764.12,935043.01,1222223.63,1495146.69,50826559.75,81.8,9.0915,559056445,457222885,2024-05-19 18:00:00
506,2024-05-20,33727665.5,7006874.75,2324720.65,3217330.52,1980577.0,1002744.56,739843.65,1363265.71,1737218.71,53100241.05,80.7,9.3277,569274090,459239493,2024-05-20 18:00:00
507,2024-05-21,34481795.52,7272379.8,2191683.06,2884363.22,2014982.29,921720.86,813812.22,1372464.32,1781791.89,53734993.18,80.8,8.8361,608127851,491315869,2024-05-21 18:00:00
508,2024-05-22,31334686.95,6833319.45,2131736.93,2937859.08,2340431.31,1015703.21,595259.0,1120829.69,1588388.24,49898213.86,77.5,8.7799,568325642,440630337,2024-05-22 18:00:00
509,2024-05-23,31130016.11,6132511.76,2246035.36,2916281.05,1925639.69,849180.49,514205.35,1260842.39,1349665.65,48324377.85,78.8,8.5864,562799956,443638457,2024-05-23 18:00:00
510,2024-05-24,35600840.67,8195821.79,2123208.29,2994966.55,1676489.21,859454.5,696300.95,1474038.47,1519752.83,55140873.26,83.3,8.9601,615401348,512611485,2024-05-24 18:00:00
511,2024-05-25,36180593.66,6813565.93,1832753.71,2824589.8,2291876.02,768807.14,1112477.4,1580606.89,1303119.79,54708390.34,82.2,9.1965,594883000,489253434,2024-05-25 18:00:00
512,2024-05-26,36158648.1,6842354.31,2367640.67,2843793.05,2327362.59,987549.17,887046.99,1969364.51,1589861.55,55973620.94,81.8,9.2223,606934598,496690573,2024-05-26 18:00:00
513,2024-05-27,32649232.3,6868471.4,2244903.51,3048737.43,1926271.27,748424.28,754136.52,1458303.55,1623933.38,51322413.64,78.8,8.8591,579317497,456555119,2024-05-27 18:00:00
514,2024-05-28,31257350.64,6951550.89,2144060.03,2643700.83,1572020.52,706420.89,565586.33,1411648.4,1524457.36,48776795.89,78.6,8.6415,564450168,443542738,2024-05-28 18:00:00
515,2024-05-29,32624921.65,6714625.02,2026789.63,2431802.21,2416346.47,982330.82,836666.22,1583818.48,1621344.56,51238645.06,79.4,8.9375,573300949,454953888,2024-05-29 18:00:00
516,2024-05-30,31675252.55,8189529.05,1935943.61,2158711.91,1629404.41,661674.48,524834.45,1419476.07,1654468.98,49849295.51,78.7,8.6341,577351747,454261007,2024-05-30 18:00:00
517,2024-05-31,36924723.85,7125011.24,2230599.2,3445752.99,2410674.08,1242471.67,580891.42,1772414.99,1624209.23,57356748.67,81.4,9.2794,618106833,503168779,2024-05-31 18:00:00
518,2024-06-01,35158987.79,7964548.32,2591345.01,2796272.2,2165807.86,1006913.52,694898.11,1666644.11,1413919.89,55459336.81,81.5,8.6667,639911879,521683140,2024-06-01 18:00:00
519,2024-06-02,37231735.67,8063132.53,2329823.7,3287706.63,2412857.9,1035959.25,1110174.54,1735480.77,1601918.93,58808789.92,80.6,8.9312,658463737,530663807,2024-06-02 18:00:00
