id,transaction_id,transaction_type,booking_date,service_date,recognition_date,gross_amount,recognized_amount,deferred_amount,recognition_method,performance_obligation,status,flight_number,route,notes,created_at
785,TXN-100785,Ticket,2023-07-11,2023-10-06,2023-10-06,547.52,0.0,547.52,Point-in-time (flight departure),Air transportation service,Deferred,SK452,PHX-ORD,ASC 606 - Ticket revenue for PHX-ORD,2023-07-11 12:15:00
786,TXN-100786,Cargo,2023-04-02,2023-05-24,2023-05-24,27055.06,0.0,27055.06,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK115,SFO-NRT,ASC 606 - Cargo revenue for SFO-NRT,2023-04-02 10:00:00
787,TXN-100787,Ticket,2024-01-12,2024-03-04,2024-03-04,579.9,0.0,579.9,Point-in-time (flight departure),Air transportation service,Deferred,SK512,ORD-MIA,ASC 606 - Ticket revenue for ORD-MIA,2024-01-12 08:30:00
788,TXN-100788,Ticket,2025-05-10,2025-07-23,2025-07-23,681.97,0.0,681.97,Point-in-time (flight departure),Air transportation service,Deferred,SK886,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2025-05-10 08:30:00
789,TXN-100789,Ticket,2024-12-16,2025-01-18,2025-01-18,326.44,326.44,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK840,MSP-BOS,ASC 606 - Ticket revenue for MSP-BOS,2025-01-18 12:15:00
790,TXN-100790,Ancillary,2023-01-14,2023-02-04,2023-02-04,98.34,98.34,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK953,PDX-LAS,ASC 606 - Ancillary revenue for PDX-LAS,2023-02-04 08:30:00
791,TXN-100791,Ticket,2023-02-18,2023-03-21,2023-03-21,891.18,891.18,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK699,PHX-ORD,ASC 606 - Ticket revenue for PHX-ORD,2023-03-21 12:15:00
792,TXN-100792,Ticket,2025-07-31,2025-08-15,2025-08-15,274.28,274.28,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK567,MCO-LGA,ASC 606 - Ticket revenue for MCO-LGA,2025-08-15 08:30:00
793,TXN-100793,Cargo,2025-05-10,2025-06-07,2025-06-07,9475.83,0.0,9475.83,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK879,DFW-CUN,ASC 606 - Cargo revenue for DFW-CUN,2025-05-10 08:30:00
794,TXN-100794,Cargo,2025-05-12,2025-05-20,2025-05-20,47361.41,47361.41,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK548,IAH-LAX,ASC 606 - Cargo revenue for IAH-LAX,2025-05-20 08:30:00
795,TXN-100795,Ticket,2025-07-24,2025-08-02,2025-08-02,669.8,669.8,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK763,DFW-SFO,ASC 606 - Ticket revenue for DFW-SFO,2025-08-02 12:15:00
796,TXN-100796,Ticket,2024-11-23,2025-01-21,2025-01-21,552.03,0.0,552.03,Point-in-time (flight departure),Air transportation service,Deferred,SK919,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2024-11-23 10:00:00
797,TXN-100797,Cargo,2024-01-02,2024-01-19,2024-01-19,15006.59,15006.59,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK548,NRT-LAX,ASC 606 - Cargo revenue for NRT-LAX,2024-01-19 08:30:00
798,TXN-100798,Ticket,2024-10-03,2024-11-15,2024-11-15,214.02,214.02,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK747,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2024-11-15 12:15:00
799,TXN-100799,Ancillary,2024-11-27,2025-01-18,2025-01-18,106.21,0.0,106.21,Point-in-time (service delivery),Ancillary service obligation,Deferred,SK657,LAX-JFK,ASC 606 - Ancillary revenue for LAX-JFK,2024-11-27 10:00:00
800,TXN-100800,Ticket,2025-07-06,2025-08-18,2025-08-18,538.05,538.05,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK417,SAN-ORD,ASC 606 - Ticket revenue for SAN-ORD,2025-08-18 08:30:00
801,TXN-100801,Ticket,2024-07-30,2024-08-07,2024-08-07,625.89,0.0,625.89,Point-in-time (flight departure),Air transportation service,Deferred,SK721,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2024-07-30 12:15:00
802,TXN-100802,Ticket,2023-03-02,2023-03-26,2023-03-26,896.05,896.05,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK756,ORD-MIA,ASC 606 - Ticket revenue for ORD-MIA,2023-03-26 10:00:00
803,TXN-100803,Ticket,2024-11-06,2024-12-13,2024-12-13,577.71,577.71,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK677,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2024-12-13 10:00:00
804,TXN-100804,Ticket,2025-03-09,2025-04-03,2025-04-03,978.2,978.2,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK238,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2025-04-03 10:00:00
805,TXN-100805,Ticket,2025-10-22,2025-11-26,2025-11-26,308.06,308.06,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK977,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2025-11-26 10:00:00
806,TXN-100806,Ancillary,2023-07-15,2023-07-23,2023-07-23,95.92,95.92,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK241,PDX-LAS,ASC 606 - Ancillary revenue for PDX-LAS,2023-07-23 08:30:00
807,TXN-100807,Ticket,2025-07-22,2025-08-28,2025-08-28,485.22,485.22,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK990,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2025-08-28 10:00:00
808,TXN-100808,Ticket,2023-01-23,2023-02-18,2023-02-18,723.54,723.54,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK811,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2023-02-18 10:00:00
809,TXN-100809,Ticket,2025-03-03,2025-03-18,2025-03-18,548.31,548.31,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK305,BOS-ATL,ASC 606 - Ticket revenue for BOS-ATL,2025-03-18 08:30:00
810,TXN-100810,Ticket,2023-12-05,2024-01-01,2024-01-01,1012.1,1012.1,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK698,DEN-ATL,ASC 606 - Ticket revenue for DEN-ATL,2024-01-01 08:30:00
811,TXN-100811,Ticket,2023-05-08,2023-06-08,2023-06-08,820.92,820.92,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK695,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2023-06-08 08:30:00
812,TXN-100812,Ticket,2023-12-21,2024-02-02,2024-02-02,492.28,492.28,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK173,CLT-MCO,ASC 606 - Ticket revenue for CLT-MCO,2024-02-02 08:30:00
813,TXN-100813,Ticket,2024-08-21,2024-09-12,2024-09-12,475.96,475.96,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK576,ATL-LAX,ASC 606 - Ticket revenue for ATL-LAX,2024-09-12 08:30:00
814,TXN-100814,Ticket,2023-07-28,2023-11-08,2023-11-08,706.02,0.0,706.02,Point-in-time (flight departure),Air transportation service,Deferred,SK713,ORD-MIA,ASC 606 - Ticket revenue for ORD-MIA,2023-07-28 12:15:00
815,TXN-100815,Ticket,2024-08-20,2024-09-09,2024-09-09,564.24,0.0,564.24,Point-in-time (flight departure),Air transportation service,Deferred,SK869,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2024-08-20 08:30:00
816,TXN-100816,Cargo,2025-02-10,2025-02-11,2025-02-11,20038.87,20038.87,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK401,MIA-DFW,ASC 606 - Cargo revenue for MIA-DFW,2025-02-11 08:30:00
817,TXN-100817,Ticket,2025-08-08,2025-08-09,2025-08-09,766.94,766.94,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK542,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2025-08-09 10:00:00
818,TXN-100818,Ticket,2024-08-29,2024-09-11,2024-09-11,907.1,907.1,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK748,BOS-ATL,ASC 606 - Ticket revenue for BOS-ATL,2024-09-11 08:30:00
819,TXN-100819,Ticket,2024-10-14,2024-11-24,2024-11-24,530.33,530.33,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK129,DFW-SFO,ASC 606 - Ticket revenue for DFW-SFO,2024-11-24 08:30:00
820,TXN-100820,Ticket,2025-09-25,2025-12-31,2025-12-31,423.07,0.0,423.07,Point-in-time (flight departure),Air transportation service,Deferred,SK823,AUS-LAX,ASC 606 - Ticket revenue for AUS-LAX,2025-09-25 12:15:00
821,TXN-100821,Ancillary,2023-02-07,2023-02-27,2023-02-27,33.99,33.99,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK871,ATL-LAX,ASC 606 - Ancillary revenue for ATL-LAX,2023-02-27 10:00:00
822,TXN-100822,Cargo,2025-04-06,2025-04-08,2025-04-08,33924.42,33924.42,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK976,CLT-MCO,ASC 606 - Cargo revenue for CLT-MCO,2025-04-08 12:15:00
823,TXN-100823,Ancillary,2025-11-26,2025-12-11,2025-12-11,117.83,117.83,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK953,PDX-LAS,ASC 606 - Ancillary revenue for PDX-LAS,2025-12-11 08:30:00
824,TXN-100824,Cargo,2025-06-15,2025-06-27,2025-06-27,22555.04,22555.04,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK975,JFK-LHR,ASC 606 - Cargo revenue for JFK-LHR,2025-06-27 12:15:00
825,TXN-100825,Ancillary,2025-09-28,2025-10-22,2025-10-22,105.44,105.44,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK417,AUS-LAX,ASC 606 - Ancillary revenue for AUS-LAX,2025-10-22 08:30:00
826,TXN-100826,Ticket,2025-09-06,2025-09-24,2025-09-24,593.03,593.03,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK845,IAD-DEN,ASC 606 - Ticket revenue for IAD-DEN,2025-09-24 08:30:00
827,TXN-100827,Ticket,2024-10-01,2024-11-26,2024-11-26,778.75,0.0,778.75,Point-in-time (flight departure),Air transportation service,Deferred,SK572,ORD-SFO,ASC 606 - Ticket revenue for ORD-SFO,2024-10-01 10:00:00
828,TXN-100828,Ticket,2025-05-24,2025-06-07,2025-06-07,1105.37,1105.37,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK735,BOS-ATL,ASC 606 - Ticket revenue for BOS-ATL,2025-06-07 08:30:00
829,TXN-100829,Cargo,2024-01-30,2024-02-10,2024-02-10,10910.08,10910.08,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK203,SEA-DEN,ASC 606 - Cargo revenue for SEA-DEN,2024-02-10 10:00:00
830,TXN-100830,Ancillary,2023-05-09,2023-05-12,2023-05-12,62.75,62.75,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK248,JFK-LHR,ASC 606 - Ancillary revenue for JFK-LHR,2023-05-12 12:15:00
831,TXN-100831,Cargo,2023-04-03,2023-04-24,2023-04-24,26149.17,0.0,26149.17,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK891,MIA-DFW,ASC 606 - Cargo revenue for MIA-DFW,2023-04-03 08:30:00
832,TXN-100832,Cargo,2023-07-21,2023-07-23,2023-07-23,6211.95,6211.95,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK405,SFO-NRT,ASC 606 - Cargo revenue for SFO-NRT,2023-07-23 10:00:00
833,TXN-100833,Cargo,2025-02-24,2025-03-21,2025-03-21,38929.53,38929.53,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK825,DEN-ATL,ASC 606 - Cargo revenue for DEN-ATL,2025-03-21 10:00:00
834,TXN-100834,Ticket,2024-03-11,2024-04-24,2024-04-24,1260.73,1260.73,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK476,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2024-04-24 10:00:00
835,TXN-100835,Ticket,2025-05-30,2025-07-21,2025-07-21,424.45,0.0,424.45,Point-in-time (flight departure),Air transportation service,Deferred,SK240,LAX-JFK,ASC 606 - Ticket revenue for LAX-JFK,2025-05-30 12:15:00
836,TXN-100836,Cargo,2023-12-27,2023-12-29,2023-12-29,11725.08,11725.08,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK991,NRT-LAX,ASC 606 - Cargo revenue for NRT-LAX,2023-12-29 10:00:00
837,TXN-100837,Ticket,2025-05-08,2025-05-14,2025-05-14,208.17,208.17,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK472,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2025-05-14 08:30:00
838,TXN-100838,Ticket,2025-08-18,2025-09-13,2025-09-13,422.96,422.96,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK615,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2025-09-13 10:00:00
839,TXN-100839,Ticket,2023-12-21,2024-01-30,2024-01-30,608.35,608.35,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK776,IAD-DEN,ASC 606 - Ticket revenue for IAD-DEN,2024-01-30 12:15:00
840,TXN-100840,Ticket,2024-07-22,2024-08-16,2024-08-16,298.72,0.0,298.72,Point-in-time (flight departure),Air transportation service,Deferred,SK694,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2024-07-22 08:30:00
841,TXN-100841,Ancillary,2024-08-05,2024-08-21,2024-08-21,123.1,123.1,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK654,NRT-LAX,ASC 606 - Ancillary revenue for NRT-LAX,2024-08-21 10:00:00
842,TXN-100842,Cargo,2025-08-08,2025-08-25,2025-08-25,29476.25,29476.25,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK682,AUS-LAX,ASC 606 - Cargo revenue for AUS-LAX,2025-08-25 08:30:00
843,TXN-100843,Ticket,2024-02-11,2024-02-17,2024-02-17,674.48,674.48,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK900,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2024-02-17 08:30:00
844,TXN-100844,Ticket,2024-02-25,2024-02-28,2024-02-28,482.66,482.66,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK240,BOS-ATL,ASC 606 - Ticket revenue for BOS-ATL,2024-02-28 08:30:00
845,TXN-100845,Ticket,2025-04-21,2025-04-25,2025-04-25,456.56,456.56,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK729,PHX-ORD,ASC 606 - Ticket revenue for PHX-ORD,2025-04-25 12:15:00
846,TXN-100846,Ticket,2025-09-10,2025-09-22,2025-09-22,802.8,802.8,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK554,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2025-09-22 10:00:00
847,TXN-100847,Ticket,2023-01-31,2023-03-29,2023-03-29,1042.63,0.0,1042.63,Point-in-time (flight departure),Air transportation service,Deferred,SK933,ORD-SFO,ASC 606 - Ticket revenue for ORD-SFO,2023-01-31 08:30:00
848,TXN-100848,Ticket,2023-03-19,2023-04-03,2023-04-03,481.17,481.17,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK212,ATL-LAX,ASC 606 - Ticket revenue for ATL-LAX,2023-04-03 10:00:00
849,TXN-100849,Ticket,2025-10-09,2025-10-12,2025-10-12,1058.4,1058.4,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK381,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2025-10-12 10:00:00
850,TXN-100850,Ticket,2024-04-28,2024-06-12,2024-06-12,735.87,735.87,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK887,LHR-JFK,ASC 606 - Ticket revenue for LHR-JFK,2024-06-12 08:30:00
851,TXN-100851,Ticket,2024-08-29,2024-09-19,2024-09-19,1073.12,1073.12,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK448,LAS-SEA,ASC 606 - Ticket revenue for LAS-SEA,2024-09-19 12:15:00
852,TXN-100852,Cargo,2025-09-04,2025-09-09,2025-09-09,15279.85,0.0,15279.85,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK347,MCO-LGA,ASC 606 - Cargo revenue for MCO-LGA,2025-09-04 08:30:00
853,TXN-100853,Ticket,2024-03-06,2024-07-04,2024-07-04,361.1,0.0,361.1,Point-in-time (flight departure),Air transportation service,Deferred,SK570,DEN-ATL,ASC 606 - Ticket revenue for DEN-ATL,2024-03-06 10:00:00
854,TXN-100854,Ticket,2024-05-02,2024-08-29,2024-08-29,1073.7,0.0,1073.7,Point-in-time (flight departure),Air transportation service,Deferred,SK269,DFW-SFO,ASC 606 - Ticket revenue for DFW-SFO,2024-05-02 12:15:00
855,TXN-100855,Ancillary,2025-07-08,2025-07-27,2025-07-27,65.8,0.0,65.8,Point-in-time (service delivery),Ancillary service obligation,Deferred,SK838,SAN-ORD,ASC 606 - Ancillary revenue for SAN-ORD,2025-07-08 08:30:00
856,TXN-100856,Ticket,2025-03-05,2025-03-09,2025-03-09,951.48,951.48,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK937,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2025-03-09 10:00:00
857,TXN-100857,Cargo,2025-01-22,2025-02-01,2025-02-01,6239.76,6239.76,0.0,Point-in-time (delivery at destination),Cargo transport to destination,Recognized,SK154,LAX-JFK,ASC 606 - Cargo revenue for LAX-JFK,2025-02-01 08:30:00
858,TXN-100858,Ticket,2024-01-27,2024-02-25,2024-02-25,623.26,623.26,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK750,ORD-SFO,ASC 606 - Ticket revenue for ORD-SFO,2024-02-25 10:00:00
859,TXN-100859,Ticket,2025-01-31,2025-04-21,2025-04-21,739.47,0.0,739.47,Point-in-time (flight departure),Air transportation service,Deferred,SK323,MSP-BOS,ASC 606 - Ticket revenue for MSP-BOS,2025-01-31 10:00:00
860,TXN-100860,Ticket,2025-06-18,2025-07-18,2025-07-18,670.56,670.56,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK769,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2025-07-18 10:00:00
861,TXN-100861,Ancillary,2025-09-17,2025-10-01,2025-10-01,91.86,91.86,0.0,Point-in-time (service delivery),Ancillary service obligation,Recognized,SK274,ORD-MIA,ASC 606 - Ancillary revenue for ORD-MIA,2025-10-01 12:15:00
862,TXN-100862,Cargo,2024-11-16,2024-12-10,2024-12-10,17262.07,0.0,17262.07,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK974,MIA-DFW,ASC 606 - Cargo revenue for MIA-DFW,2024-11-16 10:00:00
863,TXN-100863,Ticket,2025-08-03,2025-08-13,2025-08-13,565.51,565.51,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK273,SEA-DEN,ASC 606 - Ticket revenue for SEA-DEN,2025-08-13 08:30:00
864,TXN-100864,Cargo,2025-05-30,2025-07-12,2025-07-12,21765.04,0.0,21765.04,Point-in-time (delivery at destination),Cargo transport to destination,Deferred,SK568,JFK-SFO,ASC 606 - Cargo revenue for JFK-SFO,2025-05-30 12:15:00
865,TXN-100865,Ticket,2025-03-04,2025-03-23,2025-03-23,1026.71,0.0,1026.71,Point-in-time (flight departure),Air transportation service,Deferred,SK700,LAS-SEA,ASC 606 - Ticket revenue for LAS-SEA,2025-03-04 12:15:00
866,TXN-100866,Ticket,2024-08-05,2024-09-09,2024-09-09,463.85,463.85,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK487,IAD-DEN,ASC 606 - Ticket revenue for IAD-DEN,2024-09-09 12:15:00
867,TXN-100867,Ticket,2024-04-16,2024-05-31,2024-05-31,819.84,0.0,819.84,Point-in-time (flight departure),Air transportation service,Deferred,SK307,JFK-SFO,ASC 606 - Ticket revenue for JFK-SFO,2024-04-16 12:15:00
868,TXN-100868,Ticket,2024-11-22,2025-01-04,2025-01-04,365.41,365.41,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK811,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2025-01-04 12:15:00
869,TXN-100869,Ticket,2025-08-18,2025-08-31,2025-08-31,764.85,0.0,764.85,Point-in-time (flight departure),Air transportation service,Deferred,SK297,SFO-NRT,ASC 606 - Ticket revenue for SFO-NRT,2025-08-18 12:15:00
870,TXN-100870,Ticket,2024-07-27,2024-08-28,2024-08-28,501.06,501.06,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK892,IAH-LAX,ASC 606 - Ticket revenue for IAH-LAX,2024-08-28 10:00:00
871,TXN-100871,Ticket,2025-01-29,2025-02-02,2025-02-02,434.66,434.66,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK258,NRT-LAX,ASC 606 - Ticket revenue for NRT-LAX,2025-02-02 08:30:00
872,TXN-100872,Ticket,2024-09-07,2024-09-14,2024-09-14,701.51,701.51,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK405,MIA-DFW,ASC 606 - Ticket revenue for MIA-DFW,2024-09-14 12:15:00
873,TXN-100873,Ticket,2024-12-04,2025-01-24,2025-01-24,1111.33,0.0,1111.33,Point-in-time (flight departure),Air transportation service,Deferred,SK510,DFW-CUN,ASC 606 - Ticket revenue for DFW-CUN,2024-12-04 12:15:00
874,TXN-100874,Ticket,2025-01-17,2025-02-10,2025-02-10,410.0,410.0,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK336,IAD-DEN,ASC 606 - Ticket revenue for IAD-DEN,2025-02-10 12:15:00
875,TXN-100875,Ticket,2023-02-26,2023-02-28,2023-02-28,378.79,378.79,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK962,PHX-ORD,ASC 606 - Ticket revenue for PHX-ORD,2023-02-28 10:00:00
876,TXN-100876,Ticket,2023-05-12,2023-06-02,2023-06-02,620.06,0.0,620.06,Point-in-time (flight departure),Air transportation service,Deferred,SK421,JFK-LHR,ASC 606 - Ticket revenue for JFK-LHR,2023-05-12 08:30:00
877,TXN-100877,Ticket,2023-02-12,2023-03-04,2023-03-04,441.83,441.83,0.0,Point-in-time (flight departure),Air transportation service,Recognized,SK283,PDX-LAS,ASC 606 - Ticket revenue for PDX-LAS,2023-03-04 12:15:00
