id,date,fuel_oil,salaries_flight_crew,salaries_ground_staff,maintenance_repair,airport_landing_fees,aircraft_lease_rent,distribution_sales,catering_inflight,insurance_safety,depreciation_amort,other_operating,total_operating_cost,casm,created_at
412,2024-02-16,14973681.79,6703598.05,5671493.35,4657308.47,2902513.23,3205610.98,1648223.36,1187433.37,838064.39,1996555.08,691865.96,44476348.03,8.5408,2024-02-16 18:05:00
413,2024-02-17,16847615.18,7297090.78,6028231.87,5046101.97,3132474.46,3643208.39,1962972.13,1387513.43,857097.54,2265622.13,1011818.97,49479746.85,8.7667,2024-02-17 18:05:00
414,2024-02-18,17278676.14,7046008.74,6508664.4,4815855.56,3265376.51,3789699.61,1795389.04,1347119.46,855909.62,2489854.52,822125.5,50014679.1,8.648,2024-02-18 18:05:00
415,2024-02-19,15020280.88,6209709.29,5839577.87,4395873.78,3288000.15,3172376.73,1649196.61,1121708.87,822111.61,2022538.65,981000.47,44522374.91,8.4134,2024-02-19 18:05:00
416,2024-02-20,15073926.59,6164986.12,5733891.89,4456630.14,3024822.7,3217785.07,1596151.05,1182587.31,724382.34,1988939.37,803051.22,43967153.8,8.354,2024-02-20 18:05:00
417,2024-02-21,15606972.87,7112689.48,6107522.54,4462463.21,3458476.44,3461943.43,1677963.04,1356918.27,877695.35,2083497.63,744932.11,46951074.37,8.7777,2024-02-21 18:05:00
418,2024-02-22,16219458.38,6528087.46,5702399.06,4725645.39,3423244.79,3423720.77,1705989.79,1263094.7,732661.89,1971925.5,819724.15,46515951.88,8.4604,2024-02-22 18:05:00
419,2024-02-23,16211735.05,6411271.82,6618671.65,4978883.98,3760713.15,3641133.61,1774251.75,1276555.78,846564.56,2190042.1,817742.49,48527565.94,8.6699,2024-02-23 18:05:00
420,2024-02-24,17789423.33,7831527.27,6991346.88,5295376.82,4030369.98,3994393.79,1962276.2,1356893.05,869980.44,2644564.25,1068297.64,53834449.65,8.966,2024-02-24 18:05:00
421,2024-02-25,15270967.07,7305245.36,5859051.71,4609811.59,3710340.8,3752085.43,1711475.96,1249778.33,814497.12,2262145.75,690271.52,47235670.64,8.3169,2024-02-25 18:05:00
422,2024-02-26,14209617.02,6430449.86,5609847.84,4600934.27,3094608.14,3259429.6,1893559.84,1198879.95,863720.32,2114907.28,569115.07,43845069.19,8.4164,2024-02-26 18:05:00
423,2024-02-27,14600841.18,6135355.03,5526522.47,3913401.9,3064645.33,3390973.08,1639456.44,1212937.12,846806.05,1969157.93,781101.56,43081198.09,8.3752,2024-02-27 18:05:00
424,2024-02-28,13808516.1,5718674.95,5147165.97,4116568.15,2876171.41,3133823.87,1610869.83,1154862.35,797132.21,1891357.66,774826.76,41029969.26,8.2824,2024-02-28 18:05:00
425,2024-02-29,13922775.9,5879041.65,4940635.99,4272717.1,2905864.53,3248903.73,1452073.03,1171011.16,693166.22,1967686.05,741794.01,41195669.37,7.9989,2024-02-29 18:05:00
426,2024-03-01,16479064.59,7425112.03,6238373.12,4564165.61,3364585.09,3797964.28,2010313.7,1283690.84,818516.2,2185348.45,894953.31,49062087.22,8.2964,2024-03-01 18:05:00
427,2024-03-02,17542187.65,7684157.27,6325393.84,5448224.93,3808107.68,3978644.34,2066960.61,1398670.55,983676.73,2504362.37,966278.71,52706664.68,8.3704,2024-03-02 18:05:00
428,2024-03-03,17482770.97,7271817.02,6201386.16,5254947.96,3623709.87,3993075.28,2013155.44,1645828.63,1016256.26,2548839.18,731958.1,51783744.87,8.16,2024-03-03 18:05:00
429,2024-03-04,15926543.44,6841530.88,5807263.47,4438526.15,2994582.84,3350353.52,1744587.59,1219868.32,800446.89,2201910.09,819509.2,46145122.39,8.4568,2024-03-04 18:05:00
430,2024-03-05,17206976.31,7152554.04,6014157.15,5015689.24,3450585.22,3498997.2,1986119.22,1226079.8,856998.1,2265905.38,979952.76,49654014.42,8.7976,2024-03-05 18:05:00
431,2024-03-06,14894460.69,6584306.96,5638553.63,4292694.22,3085016.05,3489558.32,1518381.84,1127891.93,778492.82,2232354.67,803356.66,44445067.79,8.3098,2024-03-06 18:05:00
432,2024-03-07,15939567.81,6582663.87,5463326.49,4806377.32,3172595.44,3577137.35,1732817.9,1257112.32,945811.37,2175345.23,663102.34,46315857.44,8.1054,2024-03-07 18:05:00
433,2024-03-08,15583649.27,6934155.87,6090013.62,4423150.26,3423639.46,3664202.63,1908288.27,1436224.14,877507.46,2287830.3,810090.3,47438751.58,7.9714,2024-03-08 18:05:00
434,2024-03-09,15890730.81,7583067.77,6315670.28,4958622.77,3403210.58,3708630.53,1917390.11,1314833.88,911065.64,2452933.65,915738.31,49371894.33,8.5024,2024-03-09 18:05:00
435,2024-03-10,17803654.89,7987185.92,6725902.8,5327960.79,3975753.42,4329063.91,2410291.87,1620227.36,994007.12,2431276.9,1148983.7,54754308.68,8.8351,2024-03-10 18:05:00
436,2024-03-11,16571980.17,7086969.32,6192546.19,4554512.47,3288208.22,3736705.4,1811228.61,1303824.38,929703.31,2089544.32,602603.51,48167825.9,8.6264,2024-03-11 18:05:00
437,2024-03-12,14941023.85,6765809.91,6228598.24,4577999.31,3376069.81,3375830.92,1883839.69,1343715.59,787848.33,2078494.82,823185.89,46182416.36,8.4232,2024-03-12 18:05:00
438,2024-03-13,14548171.75,6627205.29,5857501.35,4369874.72,3149956.51,3379859.25,1923329.39,1168793.47,877653.16,2125641.96,671500.02,44699486.87,8.3755,2024-03-13 18:05:00
439,2024-03-14,15805508.43,6785484.26,6325080.62,4856626.15,3279634.53,3661821.75,1908412.49,1235871.49,794943.32,2317954.07,864828.26,47836165.37,8.6728,2024-03-14 18:05:00
440,2024-03-15,17173195.56,7459926.06,6906165.57,5163128.24,3611824.43,3862843.14,1918426.5,1418097.24,1008538.58,2350664.2,950369.66,51823179.18,8.5771,2024-03-15 18:05:00
441,2024-03-16,16995034.53,8017937.87,6405126.51,5234430.1,3422582.44,3917320.59,1883152.14,1481298.73,855850.68,2619566.52,870769.53,51703069.64,8.4769,2024-03-16 18:05:00
442,2024-03-17,18175241.14,7894968.19,6674692.56,5064021.33,3624710.81,3876586.58,2074427.6,1387101.88,929083.33,2398820.62,950578.43,53050232.47,8.7283,2024-03-17 18:05:00
443,2024-03-18,15300283.37,6475015.29,6213986.92,4435591.66,3375773.46,3675049.69,1980921.8,1298232.35,936298.35,2168795.97,917936.96,46777885.82,8.1527,2024-03-18 18:05:00
444,2024-03-19,16331112.47,7115434.48,6154902.22,4713069.11,3585358.67,3887456.75,1966736.35,1394559.17,935802.17,2226403.41,822232.06,49133066.86,8.4991,2024-03-19 18:05:00
445,2024-03-20,15566742.46,7199958.34,5884674.48,4695206.59,3101374.8,3568983.27,1986136.39,1191088.38,894368.05,2392445.95,671306.94,47152285.65,8.6591,2024-03-20 18:05:00
446,2024-03-21,15072541.6,7049159.14,5881654.0,4331439.7,2895531.28,3484355.35,2000701.61,1204965.84,767016.92,2091736.96,915764.51,45694866.91,8.5178,2024-03-21 18:05:00
447,2024-03-22,17662654.27,8024859.75,6130569.07,5245043.13,3481071.27,3926400.48,2091047.23,1361137.81,894757.58,2286072.5,976359.75,52079972.84,8.4796,2024-03-22 18:05:00
448,2024-03-23,17947526.56,7293180.71,6266356.89,5017479.22,3831439.78,3821415.84,1869953.64,1369873.0,1019953.06,2627830.67,948393.14,52013402.51,8.586,2024-03-23 18:05:00
449,2024-03-24,17011343.07,8148984.27,6589899.79,5237320.77,3739455.65,4027083.21,2068072.0,1492455.73,998940.32,2522193.79,825847.23,52661595.83,8.4887,2024-03-24 18:05:00
450,2024-03-25,16845498.7,7234807.17,6443018.33,4463863.7,3308897.02,3635727.9,2071894.44,1310726.64,952487.85,2379675.73,957034.37,49603631.85,8.663,2024-03-25 18:05:00
451,2024-03-26,14719203.8,6697637.14,5685741.62,4446672.17,2847591.58,3485316.56,1684309.27,1055375.84,808097.55,2188051.98,959476.13,44577473.64,8.0708,2024-03-26 18:05:00
452,2024-03-27,15074883.55,6706043.59,5954859.83,4180836.75,2996088.36,3563148.75,1881139.27,1201790.32,798895.56,2130708.94,750057.48,45238452.4,8.1606,2024-03-27 18:05:00
453,2024-03-28,15603438.95,6650073.29,5869120.94,4389571.65,3210554.6,3616811.13,1850853.79,1224391.62,916332.71,2320654.31,830109.44,46481912.43,7.8461,2024-03-28 18:05:00
454,2024-03-29,16981089.55,7814462.9,6402345.64,5437531.29,3813512.68,3926769.51,2072026.77,1478892.19,971764.72,2455296.98,769172.15,52122864.38,8.27,2024-03-29 18:05:00
455,2024-03-30,16656821.83,7513291.98,6473577.69,4918759.24,3616770.05,3903205.56,1880661.06,1423748.95,894062.01,2377792.2,765904.56,50424595.13,8.2498,2024-03-30 18:05:00
456,2024-03-31,17453372.48,7575209.74,6397014.15,5218726.94,3426354.75,4112333.16,2032648.56,1228254.96,863898.56,2425311.6,761130.26,51494255.16,8.5647,2024-03-31 18:05:00
457,2024-04-01,17302341.19,7302500.76,6277940.99,4949762.3,3644066.41,3731146.75,1983047.71,1315621.63,976630.7,2360060.65,879147.79,50722266.88,8.5346,2024-04-01 18:05:00
458,2024-04-02,14450538.18,6064811.18,5185163.13,4222103.2,3177861.62,3367246.25,1553936.76,1238289.48,829900.62,2078765.23,722802.01,42891417.66,7.8039,2024-04-02 18:05:00
459,2024-04-03,14172208.76,6586443.03,5686126.13,4149537.64,2879841.96,3352014.19,1659756.35,1096922.21,771507.03,2025016.26,789141.76,43168515.32,7.6614,2024-04-03 18:05:00
460,2024-04-04,13928335.0,6944546.51,6442056.11,4678269.0,3269209.98,3522675.54,1696993.88,1354749.57,924509.15,2247148.26,711235.61,45719728.61,8.0402,2024-04-04 18:05:00
461,2024-04-05,15164532.44,7011323.81,6071727.53,5014432.81,3524295.25,3850998.64,1885711.99,1453187.09,923020.33,2372512.82,833301.22,48105043.93,7.8999,2024-04-05 18:05:00
462,2024-04-06,16441360.0,7457260.82,6910684.77,4918252.72,3628565.91,3871124.7,1912525.53,1401921.73,959718.6,2491936.47,772626.08,50765977.33,8.396,2024-04-06 18:05:00
463,2024-04-07,15594965.65,7407070.82,6425222.62,5280851.71,3213581.87,3791727.15,2072101.08,1313720.33,971171.6,2413529.91,884387.27,49368330.01,8.5217,2024-04-07 18:05:00
464,2024-04-08,14274373.78,6166226.55,5081094.1,4069315.69,3023529.54,3289656.03,1775244.61,1011272.48,820905.92,2166929.6,577946.43,42256494.73,7.8556,2024-04-08 18:05:00
465,2024-04-09,13521880.28,6454611.13,5421627.38,3919820.8,3171948.03,3228071.09,1770828.41,1271679.45,821549.5,2146889.0,771606.22,42500511.29,7.8274,2024-04-09 18:05:00
466,2024-04-10,14475692.36,6258088.67,5626631.02,4005706.26,3449878.14,3300225.54,1651222.94,1417121.44,829760.65,2135307.46,757924.0,43907558.48,8.0107,2024-04-10 18:05:00
467,2024-04-11,14105942.19,6891482.05,5647165.79,3905549.28,3017159.49,3520563.95,1728851.95,1365206.41,919753.31,2131654.39,785667.71,44018996.52,7.8338,2024-04-11 18:05:00
468,2024-04-12,17693593.86,7759457.34,6912385.8,4928940.54,3596434.01,3969366.27,1896591.56,1436276.5,924873.84,2612286.01,708547.75,52438753.48,8.2471,2024-04-12 18:05:00
469,2024-04-13,16499248.83,7390049.5,7314122.92,4945690.35,3642046.03,4299370.78,2033290.61,1348934.16,1010206.49,2387377.87,983872.04,51854209.58,8.1246,2024-04-13 18:05:00
470,2024-04-14,15772548.56,6560499.9,5829074.82,4755803.72,3440017.46,3944287.95,1962303.47,1404193.63,884896.95,2447475.81,800743.16,47801845.43,8.1231,2024-04-14 18:05:00
471,2024-04-15,14791730.33,7016038.6,5774053.42,4352179.04,3229698.57,3477151.17,1896168.22,1254638.97,867072.15,2099243.8,813298.08,45571272.35,7.894,2024-04-15 18:05:00
472,2024-04-16,14644992.71,6665411.5,5479495.17,4381658.53,3201104.98,3652897.01,1780920.45,1259650.71,878258.7,2158283.83,573830.42,44676504.01,8.0825,2024-04-16 18:05:00
473,2024-04-17,14405282.27,6490563.53,5314028.59,4158345.03,2898141.46,3463980.27,1836569.1,1229886.49,789027.44,2062536.18,629401.14,43277761.5,7.8853,2024-04-17 18:05:00
474,2024-04-18,14693591.75,7014431.6,5962623.87,4370982.13,3296835.24,3483373.86,1829942.43,1279679.26,880093.67,2169434.86,753811.83,45734800.5,8.0548,2024-04-18 18:05:00
475,2024-04-19,15136888.95,7698522.86,6517477.35,4654205.78,3419899.07,3607650.88,1951208.42,1486280.63,946458.91,2271983.94,1032893.74,48723470.53,7.992,2024-04-19 18:05:00
476,2024-04-20,16165363.66,7598612.9,6064351.8,5177778.01,3568583.03,4028504.99,2106113.37,1508178.68,904883.48,2495784.1,945880.31,50564034.33,8.3024,2024-04-20 18:05:00
477,2024-04-21,16439064.11,7545741.17,6674149.41,4523052.21,3937182.31,3993065.86,2132388.16,1382333.86,1027588.17,2326169.44,908601.73,50889336.43,8.1708,2024-04-21 18:05:00
478,2024-04-22,14716059.17,6647445.22,5594677.41,4391966.05,2998944.16,3582704.77,1739630.42,1193940.52,882240.64,2050276.78,694306.43,44492191.57,8.0956,2024-04-22 18:05:00
479,2024-04-23,13940035.35,6764545.06,5826300.15,4219576.87,3127986.97,3459740.8,1807173.75,1052928.9,809295.75,2222161.23,664860.0,43894604.83,7.8736,2024-04-23 18:05:00
480,2024-04-24,15368233.0,7240740.82,6348279.08,4554495.04,3066982.03,3471232.71,1792219.97,1259531.69,917454.13,2343276.0,834295.35,47196739.82,7.9407,2024-04-24 18:05:00
481,2024-04-25,14717693.79,6826968.57,6121694.85,4369409.72,3291198.65,3542178.17,1605607.93,1197399.86,812291.86,2141991.41,878309.38,45504744.19,8.0366,2024-04-25 18:05:00
482,2024-04-26,15869096.76,8103978.97,6757441.93,4885071.67,3839696.59,4095213.2,2087926.79,1474277.74,956026.73,2544325.81,922917.16,51535973.35,8.2875,2024-04-26 18:05:00
483,2024-04-27,15179279.1,7318901.5,6163033.51,4531384.17,3466487.63,3736004.89,1770240.95,1324185.58,877529.03,2377990.18,1038054.08,47783090.62,7.7746,2024-04-27 18:05:00
484,2024-04-28,16437256.55,7291963.42,6305743.65,4880333.85,3404501.49,3720495.67,1945395.17,1328059.52,940313.36,2293776.36,765387.49,49313226.53,8.0612,2024-04-28 18:05:00
485,2024-04-29,15167963.84,7590757.45,6224167.53,4405916.99,3522835.32,3467325.5,1676676.02,1367060.08,841353.32,2331223.51,832594.28,47427873.84,8.3801,2024-04-29 18:05:00
486,2024-04-30,14440276.03,6946433.41,5827845.9,4539178.71,3160202.27,3424823.58,1659877.21,1253848.56,854313.74,2077585.78,592040.53,44776425.72,8.1049,2024-04-30 18:05:00
487,2024-05-01,13577837.75,7068646.23,5778752.57,4257482.47,3288782.68,3357059.64,1717126.09,1234742.19,860017.22,2165080.28,799258.53,44104785.65,7.9813,2024-05-01 18:05:00
488,2024-05-02,13471228.73,6300580.54,5745519.77,4117668.01,3208199.55,3497352.12,1849522.56,1347871.3,793834.91,1987507.02,911400.34,43230684.85,7.3942,2024-05-02 18:05:00
489,2024-05-03,14527316.75,7621948.9,5782089.57,4403141.54,3016727.38,3594392.18,1806359.85,1377120.88,977952.68,2149196.42,708491.16,45964737.31,7.7089,2024-05-03 18:05:00
490,2024-05-04,16259014.51,7594516.79,6448061.8,4941257.42,3617232.21,3952860.34,1895821.43,1391429.72,908014.39,2544834.58,993102.85,50546146.04,7.8779,2024-05-04 18:05:00
491,2024-05-05,15392192.23,7253366.85,6605874.46,4476943.16,3302758.68,4078177.02,1985613.11,1340360.56,834239.72,2391448.03,1022408.02,48683381.84,7.6401,2024-05-05 18:05:00
492,2024-05-06,13657454.16,6065334.61,5973335.04,4170616.88,3007586.08,3412359.9,1725333.41,1294412.8,866422.72,2096463.1,700113.06,42969431.76,7.3039,2024-05-06 18:05:00
493,2024-05-07,13675547.02,6649386.99,5768994.99,4128607.12,3355882.19,3391536.62,1825117.57,1246676.5,710459.87,2249869.6,817321.16,43819399.63,7.7541,2024-05-07 18:05:00
494,2024-05-08,13145608.96,6151357.35,5991359.96,4097643.58,3004620.69,3420905.79,1604601.86,1119954.13,877758.04,2200237.76,911251.23,42525299.35,7.4394,2024-05-08 18:05:00
495,2024-05-09,13573044.94,6591811.79,5806055.01,4139219.77,3379903.03,3215249.84,1744841.62,1284593.36,816200.36,2111688.5,783717.93,43446326.15,7.6224,2024-05-09 18:05:00
496,2024-05-10,16262455.27,7087845.57,6429027.46,4742932.73,3293387.22,4031491.72,2258692.64,1501527.38,845318.28,2251580.2,961353.81,49665612.28,7.9207,2024-05-10 18:05:00
497,2024-05-11,14214497.19,7673341.54,5932004.22,4505823.6,3234780.35,3864321.23,1877686.63,1443610.22,843104.15,2287217.53,641483.66,46517870.32,7.8495,2024-05-11 18:05:00
498,2024-05-12,14938279.1,7180336.55,6545308.82,4735666.56,3475296.23,3736784.86,1887557.65,1444993.43,788878.55,2182862.66,889279.79,47805244.2,7.8496,2024-05-12 18:05:00
499,2024-05-13,13917486.08,6878558.85,5716611.42,4024360.78,2959465.98,3059344.43,1513779.39,1337416.95,808401.32,2029740.34,791209.41,43036374.95,7.8893,2024-05-13 18:05:00
500,2024-05-14,12886673.39,5951079.33,5859389.34,4367938.63,2998762.97,3219556.03,1563938.56,1287941.93,710589.44,1917536.84,597969.45,41361375.91,7.6194,2024-05-14 18:05:00
501,2024-05-15,14146921.26,7320482.07,6624184.28,4307448.02,3271428.45,3475879.0,1883129.82,1321824.73,889921.91,2114276.36,704909.19,46060405.09,7.8692,2024-05-15 18:05:00
502,2024-05-16,14705118.27,6326802.0,5613166.95,4435420.8,3220776.87,3682098.09,1772780.8,1259515.18,834551.16,1999607.91,861819.48,44711657.51,7.5897,2024-05-16 18:05:00
503,2024-05-17,14274007.72,7162298.48,5860053.55,4250621.52,3335104.31,3835632.86,1955354.27,1179777.5,861684.37,2289602.4,798961.17,45803098.15,7.6964,2024-05-17 18:05:00
504,2024-05-18,14746318.21,6908205.22,5644235.0,4703298.21,3405271.01,3750429.24,1928440.17,1328957.36,913555.18,2077955.84,953094.2,46359759.64,7.7625,2024-05-18 18:05:00
505,2024-05-19,13012948.03,6391959.2,5925960.63,3887365.95,3198256.95,3283079.5,1594121.23,1259416.28,844915.89,2059473.85,793984.76,42251482.27,7.5576,2024-05-19 18:05:00
506,2024-05-20,13275060.26,6659700.43,6121523.94,4302810.32,3496293.32,3716410.92,1913234.21,1277874.79,910446.27,2232418.85,802499.22,44708272.53,7.8536,2024-05-20 18:05:00
507,2024-05-21,14204338.7,6632317.79,6044590.01,4194536.18,3245188.56,3572059.34,1693438.43,1137444.52,825703.82,2144932.01,787706.74,44482256.1,7.3146,2024-05-21 18:05:00
508,2024-05-22,12621884.59,6072690.39,5282690.66,4033538.34,2984865.5,3523349.91,1620202.8,1176104.29,796883.98,1964630.26,777681.84,40854522.56,7.1886,2024-05-22 18:05:00
509,2024-05-23,12815711.76,6078620.36,5390817.83,3769248.19,2872044.16,3263382.65,1665208.28,1206562.97,742488.26,1976381.5,802468.08,40582934.04,7.2109,2024-05-23 18:05:00
510,2024-05-24,15230269.67,7090021.31,6226701.92,4173765.18,3606728.76,3750330.18,2047603.72,1238526.18,891241.24,2192240.75,885987.09,47333416.0,7.6915,2024-05-24 18:05:00
511,2024-05-25,15501208.66,7320993.19,6341448.02,4249530.81,3450511.5,3615097.13,1750244.35,1326598.42,832755.27,2258279.57,774341.61,47421008.53,7.9715,2024-05-25 18:05:00
512,2024-05-26,14860145.34,7247282.63,6345445.87,4748931.23,3095503.55,3907737.4,1919635.98,1379606.49,871839.71,2208201.62,978355.87,47562685.69,7.8365,2024-05-26 18:05:00
513,2024-05-27,14087865.67,6868617.24,5918449.75,4129384.04,2831490.3,3501054.3,1760976.76,1317803.12,799654.5,2096174.64,837345.12,44148815.44,7.6208,2024-05-27 18:05:00
514,2024-05-28,13074941.9,5882926.22,5432727.61,3577813.77,2853921.86,3408804.59,1722538.89,1295946.21,794737.94,1974502.69,769232.89,40788094.57,7.2262,2024-05-28 18:05:00
515,2024-05-29,13322243.64,6447622.74,6041415.9,4242778.9,3160934.37,3451183.16,1863450.17,1200688.54,819969.73,2099898.92,777976.55,43428162.62,7.5751,2024-05-29 18:05:00
516,2024-05-30,12462323.88,6557925.3,5740577.59,3727449.07,3035801.64,3335213.11,1654590.31,1210123.36,822827.51,2166087.85,797593.67,41510513.29,7.1898,2024-05-30 18:05:00
517,2024-05-31,16040085.43,7440085.36,6083562.74,4659238.09,3587339.74,3911171.62,2066202.22,1395065.47,911571.0,2368817.45,650232.93,49113372.05,7.9458,2024-05-31 18:05:00
518,2024-06-01,14845674.24,6859994.11,6596671.92,4458469.68,3353829.61,3875780.25,2033174.97,1385044.93,855196.69,2315797.01,858655.76,47438289.17,7.4133,2024-06-01 18:05:00
519,2024-06-02,17160282.44,7802182.41,6946956.36,4737945.41,3833877.71,4059774.75,2209323.82,1458817.0,952189.75,2356045.4,1075046.2,52592441.25,7.9871,2024-06-02 18:05:00
520,2024-06-03,16384654.4,7253390.18,6615900.81,4943951.11,3663992.03,3893156.03,2025603.93,1512526.33,872812.97,2391968.68,893480.97,50451437.44,7.9532,2024-06-03 18:05:00
521,2024-06-04,14346747.2,6648656.82,6074951.34,3997926.44,3280194.73,3390163.58,1838223.92,1098334.39,887598.26,2174259.93,812483.21,44549539.82,7.7428,2024-06-04 18:05:00
522,2024-06-05,13857381.34,6443566.72,5942560.63,3967527.07,3183184.07,3389913.82,1632734.02,1216592.47,776308.94,2027626.03,682136.22,43119531.33,7.5534,2024-06-05 18:05:00
523,2024-06-06,16611706.87,7124067.84,5777642.32,4609168.65,3118993.5,3567997.05,1729508.72,1376122.68,901674.08,2335542.47,889484.57,48041908.75,7.7178,2024-06-06 18:05:00
524,2024-06-07,16414258.43,7038848.53,6635818.35,4218711.76,3410071.23,3765155.33,1877474.03,1327496.66,910554.64,2259522.22,820163.26,48678074.44,7.7139,2024-06-07 18:05:00
525,2024-06-08,16513393.24,7609169.29,6661381.58,4537461.77,3731948.54,4057420.49,2079782.63,1252073.55,1069619.74,2455226.09,1070656.1,51038133.02,7.503,2024-06-08 18:05:00
526,2024-06-09,15071296.61,6856740.82,6567427.96,4272878.57,3511142.66,3587080.7,1888509.98,1336592.5,915803.86,2251294.39,742006.73,47000774.78,7.4358,2024-06-09 18:05:00
527,2024-06-10,15693140.63,7125216.8,6366487.76,4455919.13,3158002.39,3830289.12,1989942.92,1296692.76,908776.59,2275241.88,796950.54,47896660.52,7.5948,2024-06-10 18:05:00
528,2024-06-11,14566355.1,7077584.65,5608274.5,3817122.96,3192534.51,3780469.85,1648342.56,1405811.03,811543.09,2187415.71,731522.13,44826976.09,7.5406,2024-06-11 18:05:00
529,2024-06-12,15093012.56,6765752.06,5734033.42,4166733.1,3256695.31,3475203.53,1761092.22,1286048.62,879727.21,2118062.9,977466.38,45513827.31,7.7065,2024-06-12 18:05:00
